pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1507674.911111111,484457.33972503623,1507674.911111111,845004.1931330471,1033178.2385786803,0.0,3.0,0.0,1.0,0.0
5,1,1,373505.1331719128,242228.66995296674,301534.98192592594,281668.06461611827,321705.1511991658,0.0,3.0,0.0,1.0,0.0
6,1,1,321884.63637820515,242228.66995296674,251279.15164609056,281668.06461611827,282259.7148679033,0.0,2.0,0.0,0.0,0.0
10,1,1,193391.1160023108,161485.77994854478,150767.49103703702,169000.83871244633,83202.59978425027,0.0,2.0,0.0,0.0,0.0
14,1,1,138216.35911879202,121114.3349538712,107691.0650037793,120714.88482088115,69993.20931995191,0.0,2.0,0.0,0.0,0.0
15,1,1,127497.7556511537,121114.3349538712,100511.66067489712,105625.52420869097,69604.25814009662,0.0,1.0,0.0,1.0,0.0
17,1,1,112811.64827628188,96891.46795947902,88686.75942586185,93889.35487203943,40298.330278906236,0.0,3.0,0.0,1.0,0.0
20,1,1,96891.46795947902,96891.46795947902,75383.74549999999,84500.4193776824,33334.33127956186,0.0,0.0,0.0,0.0,0.0
25,1,1,76970.58291053493,69208.191404058,60306.99639703704,65000.32259948701,43170.83573604061,0.0,3.0,0.0,1.0,0.0
30,1,1,64550.717669366255,60557.1674769356,50255.83033744856,56333.61291368622,32246.948912476073,0.0,2.0,0.0,0.0,0.0
35,1,1,55058.34452523525,53828.593311715,43076.426001511725,46944.67742939649,21742.814539148992,0.0,1.0,0.0,1.0,0.0
40,1,1,48445.73398335746,48445.73398335746,37691.872749999995,42250.2096888412,17118.27036900121,0.0,0.0,0.0,0.0,0.0
45,1,1,42896.061912558886,40371.44498462373,33503.88689163237,36739.312773311045,18241.719787765294,0.0,3.0,0.0,1.0,0.0
50,1,1,38740.88899664391,37265.949218181355,30153.49820148148,33800.167749356224,13740.791043612107,0.0,2.0,0.0,0.0,0.0
