instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t2.small,eu-west-1c,10,50.0,10,1,2,10.0,0.0,0.114,217721.9514,0.0114,10,190984.1679
m6g.medium,eu-west-1a,10,50.0,10,1,4,10.0,0.0,0.198,197708.9612,0.0198,10,99853.0107
c6g.large,eu-west-1b,10,50.0,10,2,2,10.0,0.0,0.356,196786.35,0.0356,10,55277.0646
c7g.2xlarge,eu-west-1c,17,50.0,17,7,7,17.0,0.0,2.4225,431066.5509,0.1425,17,10467.2264
t2.small,eu-west-1c,50,50.0,50,1,2,50.0,0.0,0.57,1088609.7571,0.0114,50,38196.8336
m6g.medium,eu-west-1a,50,50.0,50,1,4,50.0,0.0,0.99,988544.8062,0.0198,50,19970.6021
c6g.large,eu-west-1b,50,50.0,50,2,2,50.0,0.0,1.78,983931.75,0.0356,50,11055.4129
c6g.xlarge,eu-west-1c,75,50.0,75,3,5,75.0,0.0,5.37,1475897.625,0.0716,75,3664.5503
t2.small,eu-west-1c,100,50.0,100,1,2,100.0,0.0,1.14,2177219.5143,0.0114,100,19098.4168
m6g.medium,eu-west-1a,100,50.0,100,1,4,100.0,0.0,1.98,1977089.6125,0.0198,100,9985.3011
c6g.large,eu-west-1b,100,50.0,100,2,2,100.0,0.0,3.56,1967863.5,0.0356,100,5527.7065
c6g.xlarge,eu-west-1c,115,50.0,115,4,2,115.0,0.0,8.234,2263043.025,0.0716,115,2389.9241
r6g.medium,eu-west-1b,287,15.0,287,1,6,287.0,0.0,7.2611,5632667.2019,0.0253,287,2702.8988
t2.small,eu-west-1c,400,50.0,400,1,2,400.0,0.0,4.56,8708878.0571,0.0114,400,4774.6042
m6g.medium,eu-west-1a,400,50.0,400,1,4,400.0,0.0,7.92,7908358.45,0.0198,400,2496.3253
c6g.large,eu-west-1b,400,50.0,400,2,2,400.0,0.0,14.24,7871454.0,0.0356,400,1381.9266
x2gd.medium,eu-west-1a,439,50.0,439,1,9,439.0,0.0,20.1501,8688468.3354,0.0459,439,982.2035
t2.small,eu-west-1c,1000,50.0,1000,1,2,1000.0,0.0,11.4,21772195.1429,0.0114,1000,1909.8417
m6g.medium,eu-west-1a,1000,50.0,1000,1,4,1000.0,0.0,19.8,19770896.125,0.0198,1000,998.5301
c6g.large,eu-west-1b,1000,50.0,1000,2,2,1000.0,0.0,35.6,19678635.0,0.0356,1000,552.7706
