instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t4g.large,us-west-2d,1,50.0,1,1,1,2.0,1.0,0.0219,39377.1954,0.011,1,899022.7267
t4g.large,us-west-2d,3,50.0,5,1,1,6.0,1.0,0.0657,118131.5863,0.011,3,299674.2422
t4g.large,us-west-2d,3,50.0,6,1,1,6.0,0.0,0.0657,118131.5863,0.011,3,299674.2422
t4g.large,us-west-2d,5,50.0,10,1,1,10.0,0.0,0.1095,196885.9771,0.011,5,179804.5453
t4g.large,us-west-2d,7,50.0,14,1,1,14.0,0.0,0.1533,275640.368,0.011,7,128431.8181
t4g.large,us-west-2d,8,50.0,15,1,1,16.0,1.0,0.1752,315017.5634,0.011,8,112377.8408
t4g.large,us-west-2d,9,50.0,17,1,1,18.0,1.0,0.1971,354394.7589,0.011,9,99891.4141
t4g.large,us-west-2d,10,50.0,20,1,1,20.0,0.0,0.219,393771.9543,0.011,10,89902.2727
t4g.large,us-west-2d,13,50.0,25,1,1,26.0,1.0,0.2847,511903.5406,0.011,13,69155.5944
t4g.large,us-west-2d,15,50.0,30,1,1,30.0,0.0,0.3285,590657.9314,0.011,15,59934.8484
t4g.large,us-west-2d,18,50.0,35,1,1,36.0,1.0,0.3942,708789.5177,0.011,18,49945.707
t4g.large,us-west-2d,20,50.0,40,1,1,40.0,0.0,0.438,787543.9086,0.011,20,44951.1363
t4g.large,us-west-2d,23,50.0,45,1,1,46.0,1.0,0.5037,905675.4949,0.011,23,39087.9446
t4g.large,us-west-2d,25,50.0,50,1,1,50.0,0.0,0.5475,984429.8857,0.011,25,35960.9091
