instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.medium,ap-northeast-1a,1,50.0,1,1,1,1.0,0.0,0.0184,20353.6113,0.0184,1,1106174.5264
t3.medium,ap-northeast-1a,5,50.0,5,1,1,5.0,0.0,0.092,101768.0564,0.0184,5,221234.9053
t3.medium,ap-northeast-1a,6,50.0,6,1,1,6.0,0.0,0.1104,122121.6677,0.0184,6,184362.4211
t3.medium,ap-northeast-1a,10,50.0,10,1,1,10.0,0.0,0.184,203536.1129,0.0184,10,110617.4526
t3.medium,ap-northeast-1a,14,50.0,14,1,1,14.0,0.0,0.2576,284950.558,0.0184,14,79012.4662
t3.medium,ap-northeast-1a,15,50.0,15,1,1,15.0,0.0,0.276,305304.1693,0.0184,15,73744.9684
t3.medium,ap-northeast-1a,17,50.0,17,1,1,17.0,0.0,0.3128,346011.3919,0.0184,17,65069.0898
t3.medium,ap-northeast-1a,20,50.0,20,1,1,20.0,0.0,0.368,407072.2257,0.0184,20,55308.7263
t3.medium,ap-northeast-1a,25,50.0,25,1,1,25.0,0.0,0.46,508840.2821,0.0184,25,44246.9811
t3.medium,ap-northeast-1a,30,50.0,30,1,1,30.0,0.0,0.552,610608.3386,0.0184,30,36872.4842
t3.medium,ap-northeast-1a,35,50.0,35,1,1,35.0,0.0,0.644,712376.395,0.0184,35,31604.9865
t3.medium,ap-northeast-1a,40,50.0,40,1,1,40.0,0.0,0.736,814144.4514,0.0184,40,27654.3632
t3.medium,ap-northeast-1a,45,50.0,45,1,1,45.0,0.0,0.828,915912.5079,0.0184,45,24581.6561
t3.medium,ap-northeast-1a,50,50.0,50,1,1,50.0,0.0,0.92,1017680.5643,0.0184,50,22123.4905
