pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1366014.1812080536,847493.7265822785,1366014.1812080536,745780.2159090908,1012617.4776119404,0.0,1.0,0.0,1.0,0.0
5,1,1,292785.8259970458,282497.9087201125,273202.83597315435,248593.40551346797,324752.8842105263,0.0,1.0,0.0,1.0,0.0
6,1,1,248593.40551346797,282497.9087201125,227669.03001491426,248593.40551346797,90720.87317073172,0.0,0.0,0.0,0.0,0.0
10,1,1,149156.04325757574,169498.74521518985,136601.41805369128,149156.04325757574,89498.32460276781,0.0,0.0,0.0,0.0,0.0
14,1,1,106540.0309214595,121070.53229139755,97572.44144637721,106540.0309214595,79469.17727061975,0.0,0.0,0.0,0.0,0.0
15,1,1,98812.87908529461,105936.71576344936,91067.61202087994,93222.52704782196,63006.806319011695,0.0,1.0,0.0,1.0,0.0
17,1,1,87252.17230793246,94165.96957337084,80353.77531873387,82864.46850448934,50120.295804779635,0.0,1.0,0.0,1.0,0.0
20,1,1,74578.02164772726,84749.37260759492,68300.70901006712,74578.02164772726,51597.26619804401,0.0,0.0,0.0,0.0,0.0
25,1,1,59436.835260777814,65191.82508426335,54640.56720536913,57367.70896091089,28279.007214811867,0.0,1.0,0.0,1.0,0.0
30,1,1,49718.68109427609,56499.5817440225,45533.80601043997,49718.68109427609,27857.328580803936,0.0,0.0,0.0,0.0,0.0
35,1,1,42500.75070704581,47082.98478277856,39028.976578550886,41432.23424639918,18768.036500050694,0.0,1.0,0.0,1.0,0.0
40,1,1,37289.01082386363,42374.68630696202,34150.35450503356,37289.01082386363,20442.11173668784,0.0,0.0,0.0,0.0,0.0
45,1,1,33076.00435342175,36847.55331052141,30355.870673626647,32425.226803717713,16559.219771488923,0.0,1.0,0.0,1.0,0.0
50,1,1,29831.208657575757,33899.74904506329,27320.283605369128,29831.208657575757,13919.201689367956,0.0,0.0,0.0,0.0,0.0
