instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t4g.large,eu-west-1b,1,35.0,1,1,1,2.0,1.0,0.0326,39377.1954,0.0163,1,603944.7152
t4g.large,eu-west-1b,3,35.0,5,1,1,6.0,1.0,0.0978,118131.5863,0.0163,3,201314.9051
t4g.large,eu-west-1b,3,35.0,6,1,1,6.0,0.0,0.0978,118131.5863,0.0163,3,201314.9051
t4g.large,eu-west-1b,5,35.0,10,1,1,10.0,0.0,0.163,196885.9771,0.0163,5,120788.943
t4g.large,eu-west-1b,7,35.0,14,1,1,14.0,0.0,0.2282,275640.368,0.0163,7,86277.8165
t4g.large,eu-west-1b,8,35.0,15,1,1,16.0,1.0,0.2608,315017.5634,0.0163,8,75493.0894
t4g.large,eu-west-1b,9,35.0,17,1,1,18.0,1.0,0.2934,354394.7589,0.0163,9,67104.9684
t4g.large,eu-west-1b,10,35.0,20,1,1,20.0,0.0,0.326,393771.9543,0.0163,10,60394.4715
t4g.large,eu-west-1b,13,35.0,25,1,1,26.0,1.0,0.4238,511903.5406,0.0163,13,46457.2858
t4g.large,eu-west-1b,15,35.0,30,1,1,30.0,0.0,0.489,590657.9314,0.0163,15,40262.981
t4g.large,eu-west-1b,18,35.0,35,1,1,36.0,1.0,0.5868,708789.5177,0.0163,18,33552.4842
t4g.large,eu-west-1b,20,35.0,40,1,1,40.0,0.0,0.652,787543.9086,0.0163,20,30197.2358
t4g.large,eu-west-1b,23,35.0,45,1,1,46.0,1.0,0.7498,905675.4949,0.0163,23,26258.4659
t4g.large,eu-west-1b,25,35.0,50,1,1,50.0,0.0,0.815,984429.8857,0.0163,25,24157.7886
