pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,357974.50381818175,53164.42868391451,286670.5815492958,286670.5815492958,0.0,86.0,0.0,0.0
10,1,4,477405.8292929293,53164.42868391451,156911.87396825396,156911.87396825396,0.0,86.0,0.0,0.0
10,2,2,238823.5325922183,53164.42868391451,124430.0024590164,34090.95985143856,0.0,38.0,0.0,22.0
17,7,7,39487.99156153396,26359.831065253762,18785.05525563899,17045.479926652923,0.0,10.0,0.0,1.0
50,1,2,71594.9007781818,53164.42868391451,57334.11629859155,57334.11629859155,0.0,46.0,0.0,0.0
50,1,4,97209.3317564788,53164.42868391451,31382.3748,31382.3748,0.0,46.0,0.0,0.0
50,2,2,50913.68857050523,26485.389240683664,24886.00049180328,17045.47992571928,0.0,46.0,0.0,14.0
75,3,5,22171.589388750763,13211.230496156533,5544.019538188277,8522.739963059706,0.0,53.0,0.0,9.0
100,1,2,50913.68857050523,26485.389240683664,28667.058149295775,28667.058149295775,0.0,92.0,0.0,0.0
100,1,4,50913.68857050523,26485.389240683664,15691.187400793651,15691.187400793651,0.0,92.0,0.0,0.0
100,2,2,25361.22402876154,13211.230496156535,12443.00024590164,8522.73996285964,0.0,92.0,0.0,28.0
115,4,2,10942.830010881897,10505.729772383747,3615.664916209746,4261.36998142982,0.0,5.0,0.0,13.0
287,1,6,17622.362826249067,13211.230496156535,4995.160317895314,4854.151797603196,1.0,97.0,0.0,33.0
400,1,2,12651.081961508606,10505.729772383747,7166.764537235916,7166.764537235916,0.0,80.0,0.0,0.0
400,1,4,12651.081961508606,10505.729772383747,3922.796850198413,3922.796850198413,0.0,80.0,0.0,0.0
400,2,2,6200.726443808874,5731.718441892333,3110.75006147541,2622.3815270337354,0.0,32.0,0.0,16.0
439,1,9,10147.974642504401,9832.77032059417,1720.7306356445904,3033.844873501998,0.0,14.0,0.0,9.0
1000,1,2,4931.7240152345175,4646.628039128938,2866.705814887324,2866.705814887324,0.0,60.0,0.0,0.0
1000,1,4,4931.7240152345175,4646.628039128938,1569.1187400793651,1569.1187400793651,0.0,60.0,0.0,0.0
1000,2,2,2295.7285614523976,2255.1603259043395,1244.300024590164,1065.342495357455,0.0,16.0,0.0,24.0
