pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,969219.5857142857,734122.855263158,969219.5857142857,609554.108359133,969219.5857142857,0.0,1.0,0.0,1.0,0.0
5,1,1,274969.01960784313,244707.61829922028,193843.91695238094,203184.70295837632,269210.50610820245,0.0,1.0,0.0,1.0,0.0
6,1,1,244707.61829922028,244707.61829922028,161536.5974867725,203184.70295837632,230392.30683643036,0.0,0.0,0.0,0.0,0.0
10,1,1,146824.57096491227,146824.57096491227,96921.95852380952,121910.82173374612,67302.62652705061,0.0,0.0,0.0,0.0,0.0
14,1,1,104874.69354189045,104874.69354189045,69229.97035957241,87079.15840020218,73607.83374098332,0.0,0.0,0.0,0.0,0.0
15,1,1,95829.44185773075,91765.3568564967,64614.639005291014,76194.26359326624,56318.95582329317,0.0,1.0,0.0,1.0,0.0
17,1,1,84769.5615222761,81569.20609974008,57012.91677376833,67728.23431945877,33101.833749831654,0.0,1.0,0.0,1.0,0.0
20,1,1,73412.28548245614,73412.28548245614,48460.97925,60955.41088235294,21018.837704060275,0.0,0.0,0.0,0.0,0.0
25,1,1,56767.21165435746,55793.336967948715,38768.78339809524,46888.777602725924,24480.341933170334,0.0,1.0,0.0,1.0,0.0
30,1,1,48097.70428639847,48097.70428639847,32307.319502645507,40636.940584795324,15065.029557625669,0.0,0.0,0.0,0.0,0.0
35,1,1,40714.73152345809,39852.38354828043,27691.988143828963,33864.117154951644,15982.535601529562,0.0,1.0,0.0,1.0,0.0
40,1,1,35764.95959668803,35764.95959668803,24230.489625,30477.70544117647,13494.607143221985,0.0,0.0,0.0,0.0,0.0
45,1,1,31514.14387042313,30996.29831723027,21538.21300176367,26502.352557837385,10666.603527848254,0.0,1.0,0.0,1.0,0.0
50,1,1,28465.988250000002,28465.988250000002,19384.39170095238,24382.164351702784,8165.61803622956,0.0,0.0,0.0,0.0,0.0
