pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1049155.2216494845,323439.6345410628,1049155.2216494845,556175.0762711863,1049155.2216494845,0.0,3.0,0.0,1.0,0.0
5,1,1,219751.66762749443,161719.8173309179,209831.04412371136,185391.69224733207,227854.682422452,0.0,3.0,0.0,1.0,0.0
6,1,1,185391.69224733207,161719.8173309179,174859.203465063,185391.69224733207,166082.70887166235,0.0,2.0,0.0,0.0,0.0
10,1,1,111235.01531073445,107813.21154052604,104915.52211340207,111235.01531073445,125003.74227035101,0.0,2.0,0.0,0.0,0.0
14,1,1,79453.5823821054,80859.90865036231,74939.65863665054,79453.5823821054,58796.16557402042,0.0,2.0,0.0,0.0,0.0
15,1,1,73850.79323852295,80859.90865036231,69943.68139747997,69521.88457803671,50634.373871656,0.0,1.0,0.0,1.0,0.0
17,1,1,65194.03885929785,64687.92691787439,61715.01300253273,61797.2307491107,27608.37783567929,0.0,3.0,0.0,1.0,0.0
20,1,1,55617.507669491526,64687.92691787439,52457.76104381443,55617.507669491526,36099.211556434224,0.0,0.0,0.0,0.0,0.0
25,1,1,44383.60705988294,46205.6620871537,41966.208832989694,42782.698208136935,19198.210329807094,0.0,3.0,0.0,1.0,0.0
30,1,1,37078.33844318895,40429.954325181156,34971.84069873999,37078.33844318895,14613.729757201645,0.0,2.0,0.0,0.0,0.0
35,1,1,31725.045239628373,35937.737177193296,29975.863454660215,30898.615370195996,15002.612072218557,0.0,1.0,0.0,1.0,0.0
40,1,1,27808.753834745763,32343.963461352658,26228.880521907216,27808.753834745763,10708.102868529386,0.0,0.0,0.0,0.0,0.0
45,1,1,24684.760452685205,26953.302883454107,23314.560465826653,24181.52507395897,9485.76316098215,0.0,3.0,0.0,1.0,0.0
50,1,1,22247.003066666668,24879.971893491125,20983.1044185567,22247.003066666668,9619.901037906791,0.0,2.0,0.0,0.0,0.0
