instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
m8a.medium,us-east-1b,10,50.0,10,1,2,10.0,0.0,0.064,478632.211,0.0064,10,747862.8297
m8a.medium,us-east-1b,10,50.0,10,1,4,10.0,0.0,0.064,478632.211,0.0064,10,747862.8297
m8a.large,us-east-1d,10,10.0,10,2,2,10.0,0.0,0.126,478632.211,0.0126,10,379866.8341
m8a.2xlarge,us-east-1b,17,1.0,17,7,7,17.0,0.0,0.867,813674.7587,0.051,17,55205.5607
m8a.medium,us-east-1b,50,50.0,50,1,2,50.0,0.0,0.32,2393161.055,0.0064,50,149572.5659
m8a.medium,us-east-1b,50,50.0,50,1,4,50.0,0.0,0.32,2393161.055,0.0064,50,149572.5659
m8a.large,us-east-1d,50,10.0,50,2,2,50.0,0.0,0.63,2393161.055,0.0126,50,75973.3668
m8a.xlarge,us-east-1b,75,1.0,75,3,5,75.0,0.0,1.9125,3589741.5825,0.0255,75,25026.5208
m8a.medium,us-east-1b,100,50.0,100,1,2,100.0,0.0,0.64,4786322.11,0.0064,100,74786.283
m8a.medium,us-east-1b,100,50.0,100,1,4,100.0,0.0,0.64,4786322.11,0.0064,100,74786.283
m8a.large,us-east-1d,100,10.0,100,2,2,100.0,0.0,1.26,4786322.11,0.0126,100,37986.6834
m8a.xlarge,us-east-1b,115,1.0,115,4,2,115.0,0.0,2.9325,5504270.4265,0.0255,115,16321.644
m8a.large,us-east-1d,287,10.0,287,1,6,287.0,0.0,3.6162,13736744.4557,0.0126,287,13235.7782
m8a.medium,us-east-1b,400,50.0,400,1,2,400.0,0.0,2.56,19145288.44,0.0064,400,18696.5707
m8a.medium,us-east-1b,400,50.0,400,1,4,400.0,0.0,2.56,19145288.44,0.0064,400,18696.5707
m8a.large,us-east-1d,400,10.0,400,2,2,400.0,0.0,5.04,19145288.44,0.0126,400,9496.6709
x2gd.medium,us-east-1f,439,50.0,439,1,9,439.0,0.0,7.6386,8688468.3354,0.0174,439,2590.9852
m8a.medium,us-east-1b,1000,50.0,1000,1,2,1000.0,0.0,6.4,47863221.1,0.0064,1000,7478.6283
m8a.medium,us-east-1b,1000,50.0,1000,1,4,1000.0,0.0,6.4,47863221.1,0.0064,1000,7478.6283
m8a.large,us-east-1d,1000,10.0,1000,2,2,1000.0,0.0,12.6,47863221.1,0.0126,1000,3798.6683
