pods,cpu,mem,actual_pods,excess_pods,Total Assigned Instances,Total Assignable Pods,Total CPU,Total Memory,cost,performance,nodepool_config
10,1,2,64.0,54.0,1,64.0,64.0,256.0,0.394,3063246.1504,"[{'instance_type': 'm8a.16xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}]"
10,1,4,64.0,54.0,1,64.0,64.0,256.0,0.394,3063246.1504,"[{'instance_type': 'm8a.16xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}]"
10,2,2,32.0,22.0,1,32.0,64.0,256.0,0.394,1531623.0752,"[{'instance_type': 'm8a.16xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}]"
17,7,7,36.0,19.0,2,36.0,256.0,1024.0,1.6095,1723075.9596,"[{'instance_type': 'm8a.16xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}]"
50,1,2,64.0,14.0,1,64.0,64.0,256.0,0.394,3063246.1504,"[{'instance_type': 'm8a.16xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}]"
50,1,4,64.0,14.0,1,64.0,64.0,256.0,0.394,3063246.1504,"[{'instance_type': 'm8a.16xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}]"
50,2,2,138.0,88.0,12,138.0,276.0,1104.0,1.7355,6605124.5118,"[{'instance_type': 'm8a.16xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.large', 'availability_zone': 'use1-az6', 'num_instances': 10, 'T3': 10.0}, {'instance_type': 'm8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}]"
75,3,5,85.0,10.0,2,85.0,256.0,1024.0,1.6095,4068373.7935,"[{'instance_type': 'm8a.16xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}]"
100,1,2,276.0,176.0,12,276.0,276.0,1104.0,1.7355,13210249.0236,"[{'instance_type': 'm8a.16xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.large', 'availability_zone': 'use1-az6', 'num_instances': 10, 'T3': 10.0}, {'instance_type': 'm8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}]"
100,1,4,276.0,176.0,12,276.0,276.0,1104.0,1.7355,13210249.0236,"[{'instance_type': 'm8a.16xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.large', 'availability_zone': 'use1-az6', 'num_instances': 10, 'T3': 10.0}, {'instance_type': 'm8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}]"
100,2,2,138.0,38.0,12,138.0,276.0,1104.0,1.7355,6605124.5118,"[{'instance_type': 'm8a.16xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.large', 'availability_zone': 'use1-az6', 'num_instances': 10, 'T3': 10.0}, {'instance_type': 'm8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}]"
115,4,2,117.0,2.0,9,117.0,468.0,1872.0,2.9824,5599996.8687,"[{'instance_type': 'm8a.16xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.2xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.4xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.metal-24xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.4xlarge', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.2xlarge', 'availability_zone': 'use1-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.16xlarge', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}]"
287,1,6,473.0,186.0,6,473.0,616.0,3232.0,4.637,22524095.1323,"[{'instance_type': 'm8a.16xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.metal-24xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.16xlarge', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.2xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'r8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}]"
400,1,2,454.0,54.0,68,454.0,454.0,1816.0,2.8784,21729902.3794,"[{'instance_type': 'm8a.16xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.large', 'availability_zone': 'use1-az6', 'num_instances': 10, 'T3': 10.0}, {'instance_type': 'm8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.large', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.2xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.medium', 'availability_zone': 'use1-az2', 'num_instances': 50, 'T3': 50.0}, {'instance_type': 'm8a.large', 'availability_zone': 'use1-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.4xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.metal-24xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}]"
400,1,4,454.0,54.0,68,454.0,454.0,1816.0,2.8784,21729902.3794,"[{'instance_type': 'm8a.16xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.large', 'availability_zone': 'use1-az6', 'num_instances': 10, 'T3': 10.0}, {'instance_type': 'm8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.large', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.2xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.large', 'availability_zone': 'use1-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.medium', 'availability_zone': 'use1-az2', 'num_instances': 50, 'T3': 50.0}, {'instance_type': 'm8a.4xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.metal-24xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}]"
400,2,2,402.0,2.0,59,402.0,804.0,2960.0,4.8785,17437201.3718,"[{'instance_type': 'm8a.16xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.large', 'availability_zone': 'use1-az6', 'num_instances': 10, 'T3': 10.0}, {'instance_type': 'm8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.large', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.2xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.large', 'availability_zone': 'use1-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.4xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.metal-24xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.4xlarge', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.2xlarge', 'availability_zone': 'use1-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.16xlarge', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.2xlarge', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.xlarge', 'availability_zone': 'use1-az6', 'num_instances': 20, 'T3': 20.0}, {'instance_type': 'm8a.24xlarge', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'c6gd.2xlarge', 'availability_zone': 'use1-az6', 'num_instances': 16, 'T3': 50.0}]"
439,1,9,481.0,42.0,5,481.0,544.0,4352.0,5.8299,22733588.1851,"[{'instance_type': 'r8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'r8a.16xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'r8a.24xlarge', 'availability_zone': 'use1-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'r8a.24xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'r8a.24xlarge', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}]"
1000,1,2,1002.0,2.0,215,1002.0,1002.0,3656.0,6.0427,42998460.3886,"[{'instance_type': 'm8a.16xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.large', 'availability_zone': 'use1-az6', 'num_instances': 10, 'T3': 10.0}, {'instance_type': 'm8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.large', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.2xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.medium', 'availability_zone': 'use1-az2', 'num_instances': 50, 'T3': 50.0}, {'instance_type': 'm8a.large', 'availability_zone': 'use1-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.4xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.metal-24xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.4xlarge', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.2xlarge', 'availability_zone': 'use1-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.16xlarge', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.medium', 'availability_zone': 'use1-az6', 'num_instances': 50, 'T3': 50.0}, {'instance_type': 'm8a.medium', 'availability_zone': 'use1-az4', 'num_instances': 50, 'T3': 50.0}, {'instance_type': 'm8a.2xlarge', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.xlarge', 'availability_zone': 'use1-az6', 'num_instances': 20, 'T3': 20.0}, {'instance_type': 'm8a.24xlarge', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'c6gd.2xlarge', 'availability_zone': 'use1-az6', 'num_instances': 22, 'T3': 50.0}]"
