pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,964626.1279620853,650019.4601941749,964626.1279620853,580784.592920354,964626.1279620853,0.0,1.0,0.0,1.0,0.0
5,1,1,248602.12731668007,216673.1532901834,192925.22540284361,193594.86447066537,243116.8163908589,0.0,1.0,0.0,1.0,0.0
6,1,1,216673.1532901834,216673.1532901834,160771.021195366,193594.86447066537,195445.74804119096,0.0,0.0,0.0,0.0,0.0
10,1,1,130003.89196116503,130003.89196116503,96462.61274881517,116156.91864306784,126229.26915535444,0.0,0.0,0.0,0.0,0.0
14,1,1,92859.92282544087,92859.92282544087,68901.86623464552,82969.22762025165,77993.24859239701,0.0,0.0,0.0,0.0,0.0
15,1,1,85432.85146750523,81252.43247876213,64308.408488678244,72598.0741611357,49499.54972086232,0.0,1.0,0.0,1.0,0.0
17,1,1,75511.65281758051,72224.38443006112,56742.713376736254,64531.62149022179,29025.944338743753,0.0,1.0,0.0,1.0,0.0
20,1,1,65001.94598058252,65001.94598058252,48231.30636255925,58078.45933628318,44465.278036053125,0.0,0.0,0.0,0.0,0.0
25,1,1,51558.608267876705,50001.496909289366,38585.04508815166,44675.7379518598,30102.65569713758,0.0,1.0,0.0,1.0,0.0
30,1,1,43334.63065803669,43334.63065803669,32154.204244339122,38718.972887577846,16025.06378147674,0.0,0.0,0.0,0.0,0.0
35,1,1,36918.44381950862,36112.192212034046,27560.74649385821,32265.810740558652,18180.83116452941,0.0,1.0,0.0,1.0,0.0
40,1,1,32500.972992718445,32500.972992718445,24115.653181279624,29039.22966814159,15364.36566829082,0.0,0.0,0.0,0.0,0.0
45,1,1,28753.481930123522,28261.715645933895,21436.13616289275,25251.504059532374,9182.136634276862,0.0,1.0,0.0,1.0,0.0
50,1,1,26000.778393786408,26000.778393786408,19292.522545971562,23231.383733333332,7848.555517719567,0.0,0.0,0.0,0.0,0.0
