pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,679875.2997159091,426968.9661016949,674129.8746478874,426968.9661016949,0.0,6.0,0.0,6.0
10,1,4,679875.2997159091,426968.9661016949,674129.8746478874,426968.9661016949,0.0,6.0,0.0,6.0
10,2,2,282855.3320670391,341392.4472182597,337064.9373239437,213484.48305084746,0.0,0.0,0.0,6.0
17,7,7,52104.529827999126,34921.36370932438,49135.83933887691,34921.36370932438,1.0,10.0,0.0,10.0
50,1,2,136323.6146397038,131132.11260273974,134825.97492957747,106742.24152542373,0.0,2.0,0.0,14.0
50,1,4,136323.6146397038,131132.11260273974,134825.97492957747,106742.24152542373,0.0,2.0,0.0,14.0
50,2,2,52474.19531904162,67987.52997159092,67412.98746478873,60995.56658595642,0.0,0.0,0.0,6.0
75,3,5,29416.275029193042,23259.413499854214,22710.8996915777,17460.68185466219,0.0,21.0,0.0,53.0
100,1,2,67987.52997159092,67987.52997159092,67412.98746478873,60995.56658595642,0.0,0.0,0.0,12.0
100,1,4,67987.52997159092,67987.52997159092,67412.98746478873,60995.56658595642,0.0,0.0,0.0,12.0
100,2,2,25639.915309446253,21873.330180056666,33706.49373239437,32843.7666232073,0.0,54.0,0.0,4.0
115,4,2,11166.125851813766,13417.212205309339,14811.456320594152,14723.067796610168,0.0,10.0,0.0,1.0
287,1,6,14373.21813360533,14891.176995831001,11744.422903273298,11640.454569774793,1.0,11.0,0.0,97.0
400,1,2,16830.13506100777,15953.875237492084,16853.246866197183,17078.7586440678,0.0,22.0,0.0,0.0
400,1,4,16830.13506100777,15953.875237492084,16853.246866197183,17078.7586440678,0.0,22.0,0.0,0.0
400,2,2,6317.3788121990365,7918.343827548555,8426.623433098592,8539.3793220339,0.0,21.0,0.0,0.0
439,1,9,8055.6056373241545,7969.5096703481995,2576.179580222187,6239.857559674693,0.0,7.0,0.0,71.0
1000,1,2,6661.084280843365,6620.818499972335,6741.298746478873,6777.28517621738,0.0,6.0,0.0,8.0
1000,1,4,6661.084280843365,6620.818499972335,6741.298746478873,6777.28517621738,0.0,6.0,0.0,8.0
1000,2,2,3242.2384639354036,3206.5722334624093,3370.6493732394365,3415.7517288135596,0.0,11.0,0.0,0.0
