pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1094280.177419355,324694.49248302623,1094280.177419355,575689.9912280701,1094280.177419355,0.0,3.0,0.0,1.0,0.0
5,1,1,227834.48758620693,162347.24630213386,218856.0352688172,191896.66390513323,131089.5129129129,0.0,3.0,0.0,1.0,0.0
6,1,1,191896.66390513323,162347.24630213386,182380.0294205496,191896.66390513323,189095.9836473901,0.0,2.0,0.0,0.0,0.0
10,1,1,115137.99830409355,108231.49752128462,109428.01768817205,115137.99830409355,94767.84452726558,0.0,2.0,0.0,0.0,0.0
14,1,1,82241.42737796874,81173.62313591174,78162.86976080755,82241.42737796874,83119.78366615463,0.0,2.0,0.0,0.0,0.0
15,1,1,76484.23237726098,81173.62313591174,72952.01178016726,71961.2489491959,82828.19136178862,0.0,1.0,0.0,1.0,0.0
17,1,1,67514.42901719209,64938.89850630456,64369.42216393199,63965.554635044406,37197.02444848907,0.0,3.0,0.0,1.0,0.0
20,1,1,57568.99916666666,64938.89850630456,54714.008830645165,57568.99916666666,44712.353623188406,0.0,0.0,0.0,0.0,0.0
25,1,1,45956.17309090909,46384.92750747244,43771.20706236559,44283.8455136856,29026.125051194536,0.0,3.0,0.0,1.0,0.0
30,1,1,38379.33277452891,40586.81156795587,36476.00589008363,38379.33277452891,16283.59980917686,0.0,2.0,0.0,0.0,0.0
35,1,1,32845.996838095234,36077.16583743459,31265.14790432302,31982.77731300989,14715.728118292393,0.0,1.0,0.0,1.0,0.0
40,1,1,28784.49958333333,32469.449255577114,27357.004415322583,28784.49958333333,11629.480664383562,0.0,0.0,0.0,0.0,0.0
45,1,1,25555.610626891485,27057.874378637243,24317.337260055756,25029.99963795753,11691.343598411531,0.0,3.0,0.0,1.0,0.0
50,1,1,23027.599665497077,24976.499427510487,21885.60353333333,23027.599665497077,10516.907368664306,0.0,2.0,0.0,0.0,0.0
