pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,312517.42396825395,19727.618423582186,242304.89630952379,242304.89630952379,0.0,182.0,0.0,0.0
10,1,4,211709.31601104207,17603.891684136965,134495.8919727891,134495.8919727891,0.0,182.0,0.0,0.0
10,2,2,171222.3840834248,19727.618423582186,104333.06048109967,147015.03605539637,0.0,86.0,0.0,2.0
17,7,7,26226.740972006457,19727.61842476889,25943.829894607432,24782.602278216065,0.0,10.0,0.0,1.0
50,1,2,62503.4848063492,19727.618423582186,48460.97925238095,48460.97925238095,0.0,142.0,0.0,0.0
50,1,4,54861.913538783585,17603.891684136965,26899.1784,26899.1784,0.0,142.0,0.0,0.0
50,2,2,35068.51001590548,19727.618423582186,20866.61209621993,33926.54678201455,0.0,46.0,0.0,2.0
75,3,5,16096.750533904504,9189.15848600271,4992.374537940379,12391.301139108034,0.0,53.0,0.0,9.0
100,1,2,35165.8489997682,19727.618423582186,24230.489626190476,24230.489626190476,0.0,92.0,0.0,0.0
100,1,4,24327.26398810468,17603.891684136965,13449.589200680273,13449.589200680273,0.0,92.0,0.0,0.0
100,2,2,18882.99610501135,18882.99610501135,10433.306048109966,17641.804326647565,0.0,0.0,0.0,0.0
115,4,2,7821.158741135221,5654.72144260641,3255.8964378256264,7604.22600286533,0.0,41.0,0.0,1.0
287,1,6,7613.968699153362,5078.5865550073295,4274.704502814259,3952.3388832959035,1.0,149.0,0.0,33.0
400,1,2,9120.655512102627,9120.655512102627,6057.622406473214,6057.622406473214,0.0,0.0,0.0,0.0
400,1,4,7387.128850217029,6891.95097051031,3362.3973001700683,3362.3973001700683,0.0,32.0,0.0,0.0
400,2,2,4346.744496844245,3941.4249778852936,2608.3265120274914,4410.451081661891,0.0,40.0,0.0,0.0
439,1,9,4321.754795418313,3169.2749435819956,1449.6187348517126,2470.2118020599396,0.0,156.0,0.0,9.0
1000,1,2,3433.9590504445637,3209.3979852048415,2423.0489625833334,2423.0489625833334,0.0,72.0,0.0,0.0
1000,1,4,2724.2360044462052,2659.1417039362204,1344.9589200680273,1344.9589200680273,0.0,24.0,0.0,0.0
1000,2,2,1687.4821212301,1687.4821212301,1043.3306048109966,1764.1804326647564,0.0,0.0,0.0,0.0
