instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
c6g.medium,ap-northeast-1c,10,30.0,10,1,2,10.0,0.0,0.144,196786.35,0.0144,10,136657.1875
m6g.medium,ap-northeast-1d,10,10.0,10,1,4,10.0,0.0,0.162,197708.9612,0.0162,10,122042.5687
t3a.large,ap-northeast-1d,10,30.0,10,2,2,10.0,0.0,0.394,169072.0657,0.0394,10,42911.6918
t3.2xlarge,ap-northeast-1d,17,50.0,17,7,7,17.0,0.0,2.363,346011.3919,0.139,17,8613.4622
c6g.medium,ap-northeast-1c,50,30.0,50,1,2,50.0,0.0,0.72,983931.75,0.0144,50,27331.4375
m6g.medium,ap-northeast-1d,50,10.0,50,1,4,50.0,0.0,0.81,988544.8062,0.0162,50,24408.5137
t3a.large,ap-northeast-1d,50,30.0,50,2,2,50.0,0.0,1.97,845360.3286,0.0394,50,8582.3384
t3.xlarge,ap-northeast-1c,75,50.0,75,3,5,75.0,0.0,5.6925,1526520.8464,0.0759,75,3575.5136
c6g.medium,ap-northeast-1c,100,30.0,100,1,2,100.0,0.0,1.44,1967863.5,0.0144,100,13665.7187
m6g.medium,ap-northeast-1d,100,10.0,100,1,4,100.0,0.0,1.62,1977089.6125,0.0162,100,12204.2569
t3a.large,ap-northeast-1d,100,30.0,100,2,2,100.0,0.0,3.94,1690720.6571,0.0394,100,4291.1692
t3.xlarge,ap-northeast-1c,115,50.0,115,4,2,115.0,0.0,8.7285,2340665.2979,0.0759,115,2331.8567
r7a.medium,ap-northeast-1c,287,30.0,287,1,6,287.0,0.0,8.4091,9625846.6233,0.0293,287,3988.481
c6g.medium,ap-northeast-1c,400,30.0,400,1,2,400.0,0.0,5.76,7871454.0,0.0144,400,3416.4297
m6g.medium,ap-northeast-1d,400,10.0,400,1,4,400.0,0.0,6.48,7908358.45,0.0162,400,3051.0642
t3a.large,ap-northeast-1d,400,30.0,400,2,2,400.0,0.0,15.76,6762882.6286,0.0394,400,1072.7923
r6g.large,ap-northeast-1c,439,45.0,439,1,9,439.0,0.0,19.5794,8615821.9569,0.0446,439,1002.381
c6g.medium,ap-northeast-1c,1000,30.0,1000,1,2,1000.0,0.0,14.4,19678635.0,0.0144,1000,1366.5719
m6g.medium,ap-northeast-1d,1000,10.0,1000,1,4,1000.0,0.0,16.2,19770896.125,0.0162,1000,1220.4257
t3a.large,ap-northeast-1d,1000,30.0,1000,2,2,1000.0,0.0,39.4,16907206.5714,0.0394,1000,429.1169
