instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
c6g.medium,ap-northeast-1c,10,30.0,10,1,2,10.0,0.0,0.144,196786.35,0.0144,10,136657.1875
m6g.medium,ap-northeast-1d,10,10.0,10,1,4,10.0,0.0,0.162,197708.9612,0.0162,10,122042.5687
c7g.8xlarge,ap-northeast-1d,1,50.0,10,2,2,16.0,6.0,0.4776,405709.695,0.0298,1,53092.2444
c8g.metal-48xl,ap-northeast-1d,1,1.0,17,7,7,27.0,10.0,3.0395,831193.6109,0.1126,1,10128.2937
c6g.medium,ap-northeast-1c,50,30.0,50,1,2,50.0,0.0,0.72,983931.75,0.0144,50,27331.4375
m6g.medium,ap-northeast-1d,50,10.0,50,1,4,50.0,0.0,0.81,988544.8062,0.0162,50,24408.5137
c7g.8xlarge,ap-northeast-1d,4,50.0,50,2,2,64.0,14.0,1.9104,1622838.78,0.0298,4,13273.0611
c8g.metal-24xl,ap-northeast-1c,3,1.0,75,3,5,96.0,21.0,4.5369,2955355.0608,0.0473,3,6785.4589
c6g.medium,ap-northeast-1c,100,30.0,100,1,2,100.0,0.0,1.44,1967863.5,0.0144,100,13665.7187
m6g.medium,ap-northeast-1d,100,10.0,100,1,4,100.0,0.0,1.62,1977089.6125,0.0162,100,12204.2569
c7g.8xlarge,ap-northeast-1d,7,50.0,100,2,2,112.0,12.0,3.3432,2839967.865,0.0299,7,7584.6063
c7g.8xlarge,ap-northeast-1d,15,50.0,115,4,2,120.0,5.0,7.164,3042822.7125,0.0597,15,3539.483
r8g.24xlarge,ap-northeast-1c,3,1.0,287,1,6,288.0,1.0,6.345,8932515.4944,0.022,3,4888.2078
c6g.medium,ap-northeast-1c,400,30.0,400,1,2,400.0,0.0,5.76,7871454.0,0.0144,400,3416.4297
m6g.medium,ap-northeast-1d,400,10.0,400,1,4,400.0,0.0,6.48,7908358.45,0.0162,400,3051.0642
c7g.8xlarge,ap-northeast-1d,25,50.0,400,2,2,400.0,0.0,11.94,10142742.375,0.0298,25,2123.6898
r8g.24xlarge,ap-northeast-1c,6,1.0,439,1,9,510.0,71.0,12.69,15817996.188,0.0249,6,2444.1039
c6g.medium,ap-northeast-1c,1000,30.0,1000,1,2,1000.0,0.0,14.4,19678635.0,0.0144,1000,1366.5719
m6g.medium,ap-northeast-1d,1000,10.0,1000,1,4,1000.0,0.0,16.2,19770896.125,0.0162,1000,1220.4257
c7g.8xlarge,ap-northeast-1d,63,50.0,1000,2,2,1008.0,8.0,30.0888,25559710.785,0.0298,63,842.734
