pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1065634.0994764399,326276.8243177388,1065634.0994764399,564143.2005730659,1065634.0994764399,0.0,3.0,0.0,1.0,0.0
5,1,1,222965.1340832396,163138.4122197856,213126.81968586385,188047.73368354028,218265.70878090366,0.0,3.0,0.0,1.0,0.0
6,1,1,188047.73368354028,163138.4122197856,177605.68310063993,188047.73368354028,128556.07594086022,0.0,2.0,0.0,0.0,0.0
10,1,1,112828.64017191977,108758.94146632013,106563.40989528796,112828.64017191977,119998.14858031896,0.0,2.0,0.0,0.0,0.0
14,1,1,80591.88585462839,81569.20609466374,76116.72133774975,80591.88585462839,83211.55267931074,0.0,2.0,0.0,0.0,0.0
15,1,1,74916.21850164514,81569.20609466374,71042.27325189064,70517.90011640401,80426.28779979145,0.0,1.0,0.0,1.0,0.0
17,1,1,66133.8121314902,65255.36487329435,62684.35875649921,62682.57789451343,53867.19557642975,0.0,3.0,0.0,1.0,0.0
20,1,1,56414.32010028653,65255.36487329435,53281.70493455497,56414.32010028653,34780.96308521058,0.0,0.0,0.0,0.0,0.0
25,1,1,45022.14719342316,46610.974912479614,42625.36394554974,43395.63084722199,27407.108490010836,0.0,3.0,0.0,1.0,0.0
30,1,1,37609.54673034066,40784.60304733187,35521.13662594532,37609.54673034066,17601.469514992285,0.0,2.0,0.0,0.0,0.0
35,1,1,32180.924400485208,36252.98048576517,30446.688535099904,31341.288942834908,13720.340785535966,0.0,1.0,0.0,1.0,0.0
40,1,1,28207.160050143266,32627.682439083823,26640.852467277484,28207.160050143266,13762.288491229672,0.0,0.0,0.0,0.0,0.0
45,1,1,25039.237251662642,27189.735364887914,23680.757750630208,24527.965261264973,8227.229173407717,0.0,3.0,0.0,1.0,0.0
50,1,1,22565.728038968482,25098.217260977886,21312.68197486911,22565.728038968482,8485.949458882425,0.0,2.0,0.0,0.0,0.0
