pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1485665.0583941606,1069520.837060703,1485665.0583941606,979532.2238805969,1106174.527173913,0.0,1.0,0.0,1.0,0.0
5,1,1,367747.6886827458,356506.9455094072,297133.01138686127,326510.7415699281,339027.73626373627,0.0,1.0,0.0,1.0,0.0
6,1,1,356506.9455094072,356506.9455094072,247610.84286293594,326510.7415699281,215210.55721632918,0.0,0.0,0.0,0.0,0.0
10,1,1,213904.16728434505,213904.16728434505,148566.50576642336,195906.44487562185,68355.0646984127,0.0,0.0,0.0,0.0,0.0
14,1,1,152788.69091086916,152788.69091086916,106118.9326679577,139933.17494161846,92630.52903380772,0.0,0.0,0.0,0.0,0.0
15,1,1,133690.10455770764,133690.10455770764,99044.33716139497,122441.52806281095,90810.28847973405,1.0,1.0,0.0,1.0,0.0
17,1,1,118835.64850313572,118835.64850313572,87392.06220796605,108836.91385664271,84764.05066977286,1.0,1.0,0.0,1.0,0.0
20,1,1,106952.08364217253,106952.08364217253,74283.2528649635,97953.22246268655,63620.82956571757,0.0,0.0,0.0,0.0,0.0
25,1,1,82270.83357279241,82270.83357279241,59426.602289051094,75348.63266507699,48598.7452972028,1.0,1.0,0.0,1.0,0.0
30,1,1,71301.38910188145,71301.38910188145,49522.168580697486,65302.148302929796,31454.319692478697,0.0,0.0,0.0,0.0,0.0
35,1,1,58905.15985353263,55709.772310832,42447.57306718308,54418.456920643686,20633.710540395932,1.0,3.0,0.0,1.0,0.0
40,1,1,52796.50878824476,50219.02517394596,37141.62643248175,48976.611231343275,18355.587213845098,0.0,2.0,0.0,0.0,0.0
45,1,1,45713.50837444858,45713.50837444858,33014.77905379832,42588.357592942666,19880.507130259513,1.0,1.0,0.0,1.0,0.0
50,1,1,41949.877421052624,41949.877421052624,29713.301147445254,39181.28898308458,13269.472690322582,0.0,0.0,0.0,0.0,0.0
