instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t4g.large,ap-northeast-1a,1,15.0,1,1,1,2.0,1.0,0.0352,39377.1954,0.0176,1,559335.1623
t4g.large,ap-northeast-1a,3,15.0,5,1,1,6.0,1.0,0.1056,118131.5863,0.0176,3,186445.0541
t4g.large,ap-northeast-1a,3,15.0,6,1,1,6.0,0.0,0.1056,118131.5863,0.0176,3,186445.0541
t4g.large,ap-northeast-1a,5,15.0,10,1,1,10.0,0.0,0.176,196885.9771,0.0176,5,111867.0325
t4g.large,ap-northeast-1a,7,15.0,14,1,1,14.0,0.0,0.2464,275640.368,0.0176,7,79905.0232
t4g.large,ap-northeast-1a,8,15.0,15,1,1,16.0,1.0,0.2816,315017.5634,0.0176,8,69916.8953
t4g.large,ap-northeast-1a,9,15.0,17,1,1,18.0,1.0,0.3168,354394.7589,0.0176,9,62148.3514
t4g.large,ap-northeast-1a,10,15.0,20,1,1,20.0,0.0,0.352,393771.9543,0.0176,10,55933.5162
t4g.large,ap-northeast-1a,13,15.0,25,1,1,26.0,1.0,0.4576,511903.5406,0.0176,13,43025.7817
t4g.large,ap-northeast-1a,15,15.0,30,1,1,30.0,0.0,0.528,590657.9314,0.0176,15,37289.0108
t4g.large,ap-northeast-1a,18,15.0,35,1,1,36.0,1.0,0.6336,708789.5177,0.0176,18,31074.1757
t4g.large,ap-northeast-1a,20,15.0,40,1,1,40.0,0.0,0.704,787543.9086,0.0176,20,27966.7581
t4g.large,ap-northeast-1a,23,15.0,45,1,1,46.0,1.0,0.8096,905675.4949,0.0176,23,24318.9201
t4g.large,ap-northeast-1a,25,15.0,50,1,1,50.0,0.0,0.88,984429.8857,0.0176,25,22373.4065
