pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1100195.2054054055,324379.86603682174,1100195.2054054055,584231.3857566766,1100195.2054054055,0.0,3.0,0.0,1.0,0.0
5,1,1,230752.0421420256,162189.93307897288,220039.04086486486,194743.79541707877,132081.1128593041,0.0,3.0,0.0,1.0,0.0
6,1,1,194743.79541707877,162189.93307897288,183365.8674174174,194743.79541707877,119065.72318071223,0.0,2.0,0.0,0.0,0.0
10,1,1,116846.27721068249,108126.62203919036,110019.52048648648,116846.27721068249,94103.32516556291,0.0,2.0,0.0,0.0,0.0
14,1,1,83461.62659722644,81094.96652434593,78585.37175951462,83461.62659722644,59048.239167049454,0.0,2.0,0.0,0.0,0.0
15,1,1,77566.55642033543,81094.96652434593,73346.34697897897,73028.92326594955,41352.04482089289,0.0,1.0,0.0,1.0,0.0
17,1,1,68475.23831594421,64875.97321705426,64717.36498643973,64914.5984723596,35973.438117946665,0.0,3.0,0.0,1.0,0.0
20,1,1,58423.13862017804,64875.97321705426,55009.76022972973,58423.13862017804,40127.936632439625,0.0,0.0,0.0,0.0,0.0
25,1,1,46619.05475526129,46339.98087229078,44007.80818162162,44940.87586255334,25822.308810033646,0.0,3.0,0.0,1.0,0.0
30,1,1,38948.75907682163,40547.483262172966,36673.17348948948,38948.75907682163,19648.731991321118,0.0,2.0,0.0,0.0,0.0
35,1,1,33323.63561524711,36042.20734340607,31434.14870380585,32457.299231600537,11169.523861432393,0.0,1.0,0.0,1.0,0.0
40,1,1,29211.56931008902,32437.98661094961,27504.880114864864,29211.56931008902,14418.039757037834,0.0,0.0,0.0,0.0,0.0
45,1,1,25928.906163091633,27031.655508115313,24448.782326326327,25401.364617749183,8734.364984995187,0.0,3.0,0.0,1.0,0.0
50,1,1,23369.25544688427,24952.297393181507,22003.90409297297,23369.25544688427,7872.390305423122,0.0,2.0,0.0,0.0,0.0
