pods,cpu,memory,nodepool_config,first_time,region
100,1,2,"[{'instance_type': 'c8g.48xlarge', 'availability_zone': 'eu-west-1c', 'num_instances': 1}]",2025-05-22 13:04:14+09:00,eu-west-1
100,1,2,"[{'instance_type': 'c8g.48xlarge', 'availability_zone': 'eu-west-1c', 'num_instances': 1}]",2025-05-22 07:03:51+09:00,eu-west-1
100,1,2,"[{'instance_type': 'c8g.48xlarge', 'availability_zone': 'eu-west-1c', 'num_instances': 1}]",2025-05-22 15:03:42+09:00,eu-west-1
100,1,2,"[{'instance_type': 'c8g.48xlarge', 'availability_zone': 'eu-west-1c', 'num_instances': 1}]",2025-05-22 05:03:50+09:00,eu-west-1
100,1,4,"[{'instance_type': 'r8g.48xlarge', 'availability_zone': 'eu-west-1b', 'num_instances': 1}]",2025-05-22 09:06:58+09:00,eu-west-1
100,1,4,"[{'instance_type': 'm6g.12xlarge', 'availability_zone': 'eu-west-1a', 'num_instances': 1}, {'instance_type': 'm6g.8xlarge', 'availability_zone': 'eu-west-1a', 'num_instances': 1}, {'instance_type': 'r7g.8xlarge', 'availability_zone': 'eu-west-1b', 'num_instances': 1}]",2025-05-22 03:08:11+09:00,eu-west-1
100,1,4,"[{'instance_type': 'r8g.48xlarge', 'availability_zone': 'eu-west-1b', 'num_instances': 1}]",2025-05-22 17:07:04+09:00,eu-west-1
100,1,4,"[{'instance_type': 'r8g.48xlarge', 'availability_zone': 'eu-west-1b', 'num_instances': 1}]",2025-05-22 19:06:58+09:00,eu-west-1
100,1,4,"[{'instance_type': 'r8g.48xlarge', 'availability_zone': 'eu-west-1b', 'num_instances': 1}]",2025-05-22 11:07:30+09:00,eu-west-1
100,1,4,"[{'instance_type': 'r8g.48xlarge', 'availability_zone': 'eu-west-1b', 'num_instances': 1}]",2025-05-22 13:07:50+09:00,eu-west-1
100,1,4,"[{'instance_type': 'r8g.48xlarge', 'availability_zone': 'eu-west-1b', 'num_instances': 1}]",2025-05-22 07:06:53+09:00,eu-west-1
100,1,4,"[{'instance_type': 'r8g.48xlarge', 'availability_zone': 'eu-west-1b', 'num_instances': 1}]",2025-05-22 15:07:13+09:00,eu-west-1
100,1,4,"[{'instance_type': 'r8g.48xlarge', 'availability_zone': 'eu-west-1b', 'num_instances': 1}]",2025-05-22 05:07:45+09:00,eu-west-1
100,2,2,"[{'instance_type': 'c6g.4xlarge', 'availability_zone': 'eu-west-1c', 'num_instances': 1}, {'instance_type': 'c8g.48xlarge', 'availability_zone': 'eu-west-1c', 'num_instances': 1}]",2025-05-22 09:06:59+09:00,eu-west-1
100,2,2,"[{'instance_type': 'c6g.4xlarge', 'availability_zone': 'eu-west-1c', 'num_instances': 1}, {'instance_type': 'c8g.48xlarge', 'availability_zone': 'eu-west-1c', 'num_instances': 1}]",2025-05-22 03:08:01+09:00,eu-west-1
100,2,2,"[{'instance_type': 'c6g.4xlarge', 'availability_zone': 'eu-west-1c', 'num_instances': 1}, {'instance_type': 'c8g.48xlarge', 'availability_zone': 'eu-west-1c', 'num_instances': 1}]",2025-05-22 17:07:05+09:00,eu-west-1
100,2,2,"[{'instance_type': 'c6g.4xlarge', 'availability_zone': 'eu-west-1c', 'num_instances': 1}, {'instance_type': 'c8g.48xlarge', 'availability_zone': 'eu-west-1c', 'num_instances': 1}]",2025-05-22 19:06:59+09:00,eu-west-1
100,2,2,"[{'instance_type': 'c6g.4xlarge', 'availability_zone': 'eu-west-1c', 'num_instances': 1}, {'instance_type': 'c8g.48xlarge', 'availability_zone': 'eu-west-1c', 'num_instances': 1}]",2025-05-22 11:07:31+09:00,eu-west-1
100,2,2,"[{'instance_type': 'c6g.4xlarge', 'availability_zone': 'eu-west-1c', 'num_instances': 1}, {'instance_type': 'c8g.48xlarge', 'availability_zone': 'eu-west-1c', 'num_instances': 1}]",2025-05-22 13:07:52+09:00,eu-west-1
100,2,2,"[{'instance_type': 'c6g.4xlarge', 'availability_zone': 'eu-west-1c', 'num_instances': 1}, {'instance_type': 'c8g.48xlarge', 'availability_zone': 'eu-west-1c', 'num_instances': 1}]",2025-05-22 07:06:54+09:00,eu-west-1
