pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1054591.2590673575,322504.8379094412,1054591.2590673575,554608.385915493,1054591.2590673575,0.0,3.0,0.0,1.0,0.0
5,1,1,219508.31029900332,161252.41901493256,210918.25160621761,184869.4621283255,226682.76267450405,0.0,3.0,0.0,1.0,0.0
6,1,1,184869.4621283255,161252.41901493256,175765.20970063328,184869.4621283255,202096.3325231482,0.0,2.0,0.0,0.0,0.0
10,1,1,110921.67723943661,107501.61266324128,105459.12585492227,110921.67723943661,123527.68332103321,0.0,2.0,0.0,0.0,0.0
14,1,1,79229.76947398679,80626.20949241328,75327.94702336894,79229.76947398679,60908.797283424145,0.0,2.0,0.0,0.0,0.0
15,1,1,73685.33216330597,80626.20949241328,70306.08389176743,69326.04828345071,45881.95664357933,0.0,1.0,0.0,1.0,0.0
17,1,1,65043.57454277457,64500.96759152215,62034.7799092816,61623.15404277517,25884.883324167142,0.0,3.0,0.0,1.0,0.0
20,1,1,55460.838633802814,64500.96759152215,52729.56291450777,55460.838633802814,38608.27273143067,0.0,0.0,0.0,0.0,0.0
25,1,1,44273.968686278924,46072.11971117927,42183.65032953368,42662.183565297106,27561.935567141045,0.0,3.0,0.0,1.0,0.0
30,1,1,36973.892419405325,40313.10474620664,35153.04194588371,36973.892419405325,13873.821985736986,0.0,2.0,0.0,0.0,0.0
35,1,1,36503.86923052095,35833.87088477366,30131.178809347577,30811.577017040512,14603.875123518535,0.0,1.0,0.0,1.0,0.0
40,1,1,32250.483798169556,32250.483798169556,26364.781457253885,27730.419316901407,11012.003915167761,0.0,0.0,0.0,0.0,0.0
45,1,1,28580.133920898763,26875.403164137766,23435.361297255804,24113.40810191965,8584.452726650341,0.0,3.0,0.0,1.0,0.0
50,1,1,25700.1842198111,24808.064460272944,21091.82516683938,22184.335452394367,8361.155657092486,0.0,2.0,0.0,0.0,0.0
