pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,478658.74734463275,28077.210711562147,135714.72413793104,28077.210711562147,0.0,182.0,0.0,182.0
10,1,4,442358.79020332714,28077.210711562147,133587.13594594595,28077.210711562147,2.0,182.0,0.0,182.0
10,2,2,263418.93835993396,28077.210711562147,62871.03833865815,28077.210711562147,0.0,86.0,0.0,86.0
17,7,7,41190.379604130816,28077.210711562147,39377.392924722335,28077.210711562147,0.0,10.0,0.0,10.0
50,1,2,102057.6968747272,28077.210711562147,27142.94482758621,28077.210711562147,0.0,142.0,0.0,142.0
50,1,4,100048.53908862876,28077.210711562147,26717.427194594595,28077.210711562147,2.0,142.0,0.0,142.0
50,2,2,52677.98932423509,28077.210711562147,12574.207667731629,28077.210711562147,0.0,46.0,0.0,46.0
75,3,5,23484.235856925567,13911.705013806133,17388.99949137148,14038.605355781076,0.0,53.0,0.0,53.0
100,1,2,52677.98932423509,28077.210711562147,13571.472413793104,28077.210711562147,0.0,92.0,0.0,92.0
100,1,4,52677.98932423509,28077.210711562147,13358.713597972974,28077.210711562147,0.0,92.0,0.0,92.0
100,2,2,26946.977311113613,26946.977311113613,6287.1038338658145,14038.605355781074,0.0,0.0,0.0,92.0
115,4,2,11570.946718240059,10568.165400750717,11340.651842198791,9359.070237187385,0.0,11.0,0.0,29.0
287,1,6,12258.826254493002,11098.97530377516,4203.686771215789,9359.070237187385,0.0,33.0,0.0,97.0
400,1,2,13349.106428671037,13087.75289163545,3392.868103448276,9359.070237187385,0.0,8.0,0.0,176.0
400,1,4,13349.106428671037,13087.75289163545,3339.6783994932434,9359.070237187385,0.0,8.0,0.0,176.0
400,2,2,6574.527973516848,6292.079703952989,1571.7759584664536,5615.4421423124295,0.0,18.0,0.0,80.0
439,1,9,5244.537337146488,5182.975202226386,2970.7857900976333,4679.5351185936925,0.0,6.0,0.0,71.0
1000,1,2,5224.615068059514,4621.2956426026585,1357.1472413793103,4679.5351185936925,0.0,128.0,0.0,152.0
1000,1,4,5224.615068059514,4621.2956426026585,1335.8713597972974,4679.5351185936925,0.0,128.0,0.0,152.0
1000,2,2,2000.8542930548983,1914.1491178220863,628.7103833865815,2552.473701051105,0.0,32.0,0.0,56.0
