alpha,cost,performance,perf_per_cost,actual_pods,excess_pods,instance_types
0.0,1.5075,5652293,3749448.2388059697,288,1,{'r6g.8xlarge_use1-az5': 9}
0.01,1.5075,5652293,3749448.2388059697,288,1,{'r6g.8xlarge_use1-az5': 9}
0.02,1.5075,5652293,3749448.2388059697,288,1,{'r6g.8xlarge_use1-az5': 9}
0.03,1.5075,5652293,3749448.2388059697,288,1,{'r6g.8xlarge_use1-az5': 9}
0.04,1.5075,5652293,3749448.2388059697,288,1,{'r6g.8xlarge_use1-az5': 9}
0.05,1.5075,5652293,3749448.2388059697,288,1,{'r6g.8xlarge_use1-az5': 9}
0.06,1.5075,5652293,3749448.2388059697,288,1,{'r6g.8xlarge_use1-az5': 9}
0.07,1.5075,5652293,3749448.2388059697,288,1,{'r6g.8xlarge_use1-az5': 9}
0.08,1.5075,5652293,3749448.2388059697,288,1,{'r6g.8xlarge_use1-az5': 9}
0.09,1.5075,5652293,3749448.2388059697,288,1,{'r6g.8xlarge_use1-az5': 9}
0.1,1.5075,5652293,3749448.2388059697,288,1,{'r6g.8xlarge_use1-az5': 9}
0.11,1.5075,5652293,3749448.2388059697,288,1,{'r6g.8xlarge_use1-az5': 9}
0.12,1.5075,5652293,3749448.2388059697,288,1,{'r6g.8xlarge_use1-az5': 9}
0.13,1.5075,5652293,3749448.2388059697,288,1,{'r6g.8xlarge_use1-az5': 9}
0.14,1.5075,5652293,3749448.2388059697,288,1,{'r6g.8xlarge_use1-az5': 9}
0.15,1.5075,5652293,3749448.2388059697,288,1,{'r6g.8xlarge_use1-az5': 9}
0.16,1.5075,5652293,3749448.2388059697,288,1,{'r6g.8xlarge_use1-az5': 9}
0.17,1.5075,5652293,3749448.2388059697,288,1,{'r6g.8xlarge_use1-az5': 9}
0.18,1.5075,5652293,3749448.2388059697,288,1,{'r6g.8xlarge_use1-az5': 9}
0.19,1.5075,5652293,3749448.2388059697,288,1,{'r6g.8xlarge_use1-az5': 9}
0.2,1.5075,5652293,3749448.2388059697,288,1,{'r6g.8xlarge_use1-az5': 9}
0.21,1.5075,5652293,3749448.2388059697,288,1,{'r6g.8xlarge_use1-az5': 9}
0.22,1.5075,5652293,3749448.2388059697,288,1,{'r6g.8xlarge_use1-az5': 9}
0.23,8.375,31401628,3749448.2388059697,1600,1313,{'r6g.8xlarge_use1-az5': 50}
0.24,8.375,31401628,3749448.2388059697,1600,1313,{'r6g.8xlarge_use1-az5': 50}
0.25,8.375,31401628,3749448.2388059697,1600,1313,{'r6g.8xlarge_use1-az5': 50}
0.26,8.375,31401628,3749448.2388059697,1600,1313,{'r6g.8xlarge_use1-az5': 50}
0.27,18.224,61176680,3356929.3595259,2560,2273,"{'r6g.8xlarge_use1-az5': 50, 'r8g.48xlarge_use1-az4': 5}"
0.28,22.3894,72729591,3248393.9462066875,2944,2657,"{'m8g.metal-48xl_use1-az4': 1, 'r6g.8xlarge_use1-az5': 50, 'r7g.16xlarge_use1-az5': 1, 'r8g.48xlarge_use1-az4': 5, 'r8gd.metal-48xl_use1-az6': 1}"
0.29,59.71690000000001,172444998,2887708.4838831215,6159,5872,"{'m8g.metal-48xl_use1-az4': 1, 'r6g.8xlarge_use1-az5': 50, 'r7g.16xlarge_use1-az5': 1, 'r8g.16xlarge_use1-az6': 50, 'r8g.48xlarge_use1-az4': 5, 'r8g.medium_use1-az6': 15, 'r8gd.metal-48xl_use1-az6': 1}"
0.3,123.12840000000001,335382470,2723843.3275734917,11417,11130,"{'i8ge.metal-24xl_use1-az4': 1, 'i8ge.metal-48xl_use1-az6': 1, 'm8g.metal-48xl_use1-az4': 1, 'r6a.16xlarge_use1-az5': 1, 'r6g.8xlarge_use1-az5': 50, 'r7g.16xlarge_use1-az5': 1, 'r8g.16xlarge_use1-az6': 50, 'r8g.24xlarge_use1-az6': 50, 'r8g.48xlarge_use1-az4': 5, 'r8g.medium_use1-az5': 10, 'r8g.medium_use1-az6': 15, 'r8gd.metal-24xl_use1-az6': 1, 'r8gd.metal-48xl_use1-az6': 1}"
