pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1423329.4615384615,1041724.7460317459,1423329.4615384615,1041724.7460317459,1248687.8098159512,0.0,1.0,0.0,1.0,0.0
5,1,1,380452.983109405,347241.58230452676,284665.89202797203,347241.58230452676,368156.6109785203,0.0,1.0,0.0,1.0,0.0
6,1,1,347241.58230452676,347241.58230452676,237221.5767288267,347241.58230452676,188083.9044374563,0.0,0.0,0.0,0.0,0.0
10,1,1,208344.94931216928,208344.94931216928,142332.9460839161,208344.94931216928,140525.44252472368,0.0,0.0,0.0,0.0,0.0
14,1,1,148817.8209696577,148817.8209696577,101666.3900385329,148817.8209696577,73361.04096817298,0.0,0.0,0.0,0.0,0.0
15,1,1,134603.90145520688,130215.5933366402,94888.63070707071,130215.5933366402,76812.37603625217,0.0,1.0,0.0,1.0,0.0
17,1,1,119200.70186600318,115747.19410150893,83725.2623950444,115747.19410150893,58390.23093756965,0.0,1.0,0.0,1.0,0.0
20,1,1,104172.47468253967,104172.47468253967,71166.47302447553,104172.47468253967,39899.88341775924,0.0,0.0,0.0,0.0,0.0
25,1,1,81771.87165491498,80132.67283428821,56933.178416783216,80132.67283428821,37466.98956946294,0.0,1.0,0.0,1.0,0.0
30,1,1,69448.31644914756,69448.31644914756,47444.315353535356,69448.31644914756,28151.767087404995,0.0,0.0,0.0,0.0,0.0
35,1,1,58723.47468074238,57873.597042589325,40666.55601541316,57873.597042589325,19768.410735067093,0.0,1.0,0.0,1.0,0.0
40,1,1,52086.237341269836,52086.237341269836,35583.23651223777,52086.237341269836,13607.829965207307,0.0,0.0,0.0,0.0,0.0
45,1,1,45811.15041463226,45292.38029725649,31629.543569023568,45292.38029725649,17484.106919982605,0.0,1.0,0.0,1.0,0.0
50,1,1,41668.98987089947,41668.98987089947,28466.58921118881,41668.98987089947,12302.39767963233,0.0,0.0,0.0,0.0,0.0
