pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1330301.392156863,838997.5488721805,1330301.392156863,734649.1679104477,1330301.392156863,0.0,1.0,0.0,1.0,0.0
5,1,1,287686.5082728592,279665.8494848232,266060.27816993464,244883.0561774461,225700.68532494758,0.0,1.0,0.0,1.0,0.0
6,1,1,244883.0561774461,279665.8494848232,221716.89851125632,244883.0561774461,155621.89491182423,0.0,0.0,0.0,0.0,0.0
10,1,1,146929.8336567164,167799.50967418545,133030.1391503268,146929.8336567164,121940.04830893489,0.0,0.0,0.0,0.0,0.0
14,1,1,104949.88120621385,119856.79261930336,95021.52794451114,104949.88120621385,67427.3673145677,0.0,0.0,0.0,0.0,0.0
15,1,1,97254.4699523575,104874.69355028195,88686.75941902686,91831.1460471082,68331.17165005537,0.0,1.0,0.0,1.0,0.0
17,1,1,85884.70247637584,93221.94982827439,78253.02302281928,81627.68539248205,61025.52509838291,0.0,1.0,0.0,1.0,0.0
20,1,1,73464.91684701492,83899.75483709273,66515.06955882352,73464.91684701492,38583.69684842421,0.0,0.0,0.0,0.0,0.0
25,1,1,58519.436794300986,64538.272953092775,53212.055644444445,56511.474498807744,38264.29122065728,0.0,1.0,0.0,1.0,0.0
30,1,1,48976.61122719735,55933.16989696463,44343.37970951343,48976.61122719735,21962.277961839158,0.0,0.0,0.0,0.0,0.0
35,1,1,41850.91973424749,46610.97491026951,38008.61117780446,40813.84269048277,17293.87381942595,0.0,1.0,0.0,1.0,0.0
40,1,1,36732.45842350746,41949.87742167919,33257.53477941176,36732.45842350746,12937.274322584599,0.0,0.0,0.0,0.0,0.0
45,1,1,32572.947252989474,36442.41474266133,29562.25313967562,31941.268194706998,14492.825416256786,0.0,1.0,0.0,1.0,0.0
50,1,1,29385.966737313433,33509.51169369369,26606.0278248366,29385.966737313433,15333.228575126956,0.0,0.0,0.0,0.0,0.0
