pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1321663.0714285714,1072948.7884615385,1321663.0714285714,924347.3098591549,1321663.0714285714,0.0,1.0,0.0,1.0,0.0
5,1,1,341751.7313793103,357649.5959757835,264332.614025974,308115.77021387586,380413.3662145499,0.0,1.0,0.0,1.0,0.0
6,1,1,308115.77021387586,357649.5959757835,220277.1783910534,308115.77021387586,221842.29406891984,0.0,0.0,0.0,0.0,0.0
10,1,1,184869.4620657277,214589.75756410256,132166.30707792207,184869.4620657277,145083.02444444443,0.0,0.0,0.0,0.0,0.0
14,1,1,132049.61578997795,153278.39825353216,94404.50503578054,132049.61578997795,75248.65606504267,0.0,0.0,0.0,0.0,0.0
15,1,1,119957.03315096251,134118.59848257212,88110.87137085137,115543.41380575117,81230.97419694577,0.0,1.0,0.0,1.0,0.0
17,1,1,106177.15908947002,119216.53199192781,77744.88650968409,102705.25673795861,59288.8563874658,0.0,1.0,0.0,1.0,0.0
20,1,1,92434.73105633803,107294.87878205128,66083.15352272727,92434.73105633803,35336.927399063774,0.0,0.0,0.0,0.0,0.0
25,1,1,72749.80906273062,82534.52214193597,52866.522815584416,71103.63927549518,28408.4014732965,0.0,1.0,0.0,1.0,0.0
30,1,1,61623.154032342194,71529.91919515669,44055.435685425684,61623.154032342194,24827.56360510481,0.0,0.0,0.0,0.0,0.0
35,1,1,59608.265991017724,59608.265991017724,37761.80201431221,51352.62836173419,17609.382065472284,1.0,1.0,0.0,1.0,0.0
40,1,1,53647.43939503205,53647.43939503205,33041.576761363634,46217.365528169015,13705.184859103521,0.0,0.0,0.0,0.0,0.0
45,1,1,46320.744683283105,46320.744683283105,29370.290456950457,40189.013503199414,15633.858931623932,1.0,1.0,0.0,1.0,0.0
50,1,1,42455.297630944835,42455.297630944835,26433.26141038961,36973.89242065728,14234.902894445671,0.0,0.0,0.0,0.0,0.0
