pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1049155.2216494845,316707.68377483444,1049155.2216494845,579076.4029411764,1049155.2216494845,0.0,3.0,0.0,1.0,0.0
5,1,1,226791.76681922193,158353.84194654683,209831.04412371136,193025.4678104575,128014.09912023462,0.0,3.0,0.0,1.0,0.0
6,1,1,193025.4678104575,158353.84194654683,174859.203465063,193025.4678104575,203873.3385099472,0.0,2.0,0.0,0.0,0.0
10,1,1,115815.28064705881,105569.22795122465,104915.52211340207,115815.28064705881,83886.85036025787,0.0,2.0,0.0,0.0,0.0
14,1,1,82725.20048019208,79176.92095849101,74939.65863665054,82725.20048019208,54416.364767722094,0.0,2.0,0.0,0.0,0.0
15,1,1,76662.5173012173,79176.92095849101,69943.68139747997,72384.55041360293,68611.82435178412,0.0,1.0,0.0,1.0,0.0
17,1,1,67699.7809156607,63341.53676442762,61715.01300253273,64341.82260348584,48863.514367516924,0.0,3.0,0.0,1.0,0.0
20,1,1,57907.64033823529,63341.53676442762,52457.76104381443,57907.64033823529,23190.857074818152,0.0,0.0,0.0,0.0,0.0
25,1,1,46128.21304632663,45243.95483463017,41966.208832989694,44544.33872258962,26232.982436999708,0.0,3.0,0.0,1.0,0.0
30,1,1,38605.093555555555,39588.46047924551,34971.84069873999,38605.093555555555,18971.820367783985,0.0,2.0,0.0,0.0,0.0
35,1,1,32988.94895021282,35189.74264748823,29975.863454660215,32170.911297204064,14607.352454633708,0.0,1.0,0.0,1.0,0.0
40,1,1,28953.820169117644,31670.768384578998,26228.880521907216,28953.820169117644,8610.844060177966,0.0,0.0,0.0,0.0,0.0
45,1,1,25675.496212318652,26392.30698616367,23314.560465826653,25177.234929945513,11571.155753422192,0.0,3.0,0.0,1.0,0.0
50,1,1,23163.056134117647,24362.129526739176,20983.1044185567,23163.056134117647,9035.707145343778,0.0,2.0,0.0,0.0,0.0
