alpha,cost,performance,perf_per_cost,actual_pods,excess_pods,instance_types
0.0,0.0796,191243,2402556.4465183057,10,0,"{'c6gd.2xlarge_use1-az6': 2, 't3a.large_use1-az2': 1}"
0.01,0.0796,191243,2402556.4465183057,10,0,"{'c6gd.2xlarge_use1-az6': 2, 't3a.large_use1-az2': 1}"
0.02,0.0796,191243,2402556.4465183057,10,0,"{'c6gd.2xlarge_use1-az6': 2, 't3a.large_use1-az2': 1}"
0.03,0.0796,191243,2402556.4465183057,10,0,"{'c6gd.2xlarge_use1-az6': 2, 't3a.large_use1-az2': 1}"
0.04,0.0796,191243,2402556.4465183057,10,0,"{'c6gd.2xlarge_use1-az6': 2, 't3a.large_use1-az2': 1}"
0.05,0.0796,191243,2402556.4465183057,10,0,"{'c6gd.2xlarge_use1-az6': 2, 't3a.large_use1-az2': 1}"
0.06,0.0796,191243,2402556.4465183057,10,0,"{'c6gd.2xlarge_use1-az6': 2, 't3a.large_use1-az2': 1}"
0.07,0.0796,191243,2402556.4465183057,10,0,"{'c6gd.2xlarge_use1-az6': 2, 't3a.large_use1-az2': 1}"
0.08,0.0796,191243,2402556.4465183057,10,0,"{'c6gd.2xlarge_use1-az6': 2, 't3a.large_use1-az2': 1}"
0.09,0.0796,191243,2402556.4465183057,10,0,"{'c6gd.2xlarge_use1-az6': 2, 't3a.large_use1-az2': 1}"
0.1,0.0796,191243,2402556.4465183057,10,0,"{'c6gd.2xlarge_use1-az6': 2, 't3a.large_use1-az2': 1}"
0.11,0.0796,191243,2402556.4465183057,10,0,"{'c6gd.2xlarge_use1-az6': 2, 't3a.large_use1-az2': 1}"
0.12,0.0796,191243,2402556.4465183057,10,0,"{'c6gd.2xlarge_use1-az6': 2, 't3a.large_use1-az2': 1}"
0.13,0.0796,191243,2402556.4465183057,10,0,"{'c6gd.2xlarge_use1-az6': 2, 't3a.large_use1-az2': 1}"
0.14,0.0796,191243,2402556.4465183057,10,0,"{'c6gd.2xlarge_use1-az6': 2, 't3a.large_use1-az2': 1}"
0.15,0.0796,191243,2402556.4465183057,10,0,"{'c6gd.2xlarge_use1-az6': 2, 't3a.large_use1-az2': 1}"
0.16,0.0796,191243,2402556.4465183057,10,0,"{'c6gd.2xlarge_use1-az6': 2, 't3a.large_use1-az2': 1}"
0.17,0.096,281610,2933438.4035714283,10,0,"{'m8g.xlarge_use1-az5': 2, 't3a.large_use1-az2': 1}"
0.18,0.1016,309827,3049478.6535433074,10,0,"{'m8g.xlarge_use1-az5': 2, 'r8g.medium_use1-az6': 2}"
0.19,0.1016,309827,3049478.6535433074,10,0,"{'m8g.xlarge_use1-az5': 2, 'r8g.medium_use1-az6': 2}"
0.2,0.1716,628032,3659863.5198135194,32,22,{'r6g.8xlarge_use1-az5': 1}
0.21,0.1716,628032,3659863.5198135194,32,22,{'r6g.8xlarge_use1-az5': 1}
0.22,1.4784,5947096,4022657.0389610394,192,182,{'m8g.metal-48xl_use1-az4': 1}
0.23,6.626399999999999,24788073,3740805.500181094,1152,1142,"{'m8g.metal-48xl_use1-az4': 1, 'r6g.8xlarge_use1-az5': 30}"
0.24,8.3513,30743083,3681233.3284638315,1344,1334,"{'m8g.metal-48xl_use1-az4': 1, 'r6g.8xlarge_use1-az5': 30, 'r8g.48xlarge_use1-az4': 1}"
0.25,8.8455,32382620,3660914.6322989096,1408,1398,"{'m7g.16xlarge_use1-az5': 1, 'm8g.metal-48xl_use1-az4': 1, 'r6g.8xlarge_use1-az5': 30, 'r8g.48xlarge_use1-az4': 1}"
0.26,151.567,476780042,3145671.8302796776,15948,15938,"{'inf2.48xlarge_use1-az6': 20, 'm7g.16xlarge_use1-az5': 1, 'm8g.metal-48xl_use1-az2': 10, 'm8g.metal-48xl_use1-az4': 1, 'm8g.metal-48xl_use1-az6': 45, 'm8g.xlarge_use1-az5': 35, 'r6g.8xlarge_use1-az5': 30, 'r8g.48xlarge_use1-az4': 1}"
0.27,185.11200000000002,576030214,3111792.938653355,19148,19138,"{'inf2.48xlarge_use1-az6': 20, 'm7g.16xlarge_use1-az5': 1, 'm8g.metal-48xl_use1-az2': 10, 'm8g.metal-48xl_use1-az4': 1, 'm8g.metal-48xl_use1-az6': 45, 'm8g.xlarge_use1-az5': 35, 'r6g.8xlarge_use1-az5': 30, 'r8g.16xlarge_use1-az6': 50, 'r8g.48xlarge_use1-az4': 1}"
0.28,217.72099999999998,670156940,3078053.75149664,22740,22730,"{'inf2.48xlarge_use1-az6': 20, 'm7g.16xlarge_use1-az5': 1, 'm7g.metal_use1-az6': 50, 'm8g.metal-48xl_use1-az2': 10, 'm8g.metal-48xl_use1-az4': 1, 'm8g.metal-48xl_use1-az6': 45, 'm8g.xlarge_use1-az5': 35, 'm8g.xlarge_use1-az6': 50, 'r6g.8xlarge_use1-az5': 30, 'r8g.16xlarge_use1-az6': 50, 'r8g.48xlarge_use1-az4': 1, 'r8gd.metal-48xl_use1-az6': 1}"
0.29,295.8296000000001,880182852,2975303.5284744985,29908,29898,"{'inf2.48xlarge_use1-az6': 20, 'm7g.16xlarge_use1-az5': 1, 'm7g.metal_use1-az6': 50, 'm7gd.metal_use1-az6': 35, 'm8g.24xlarge_use1-az5': 1, 'm8g.48xlarge_use1-az2': 25, 'm8g.metal-48xl_use1-az2': 10, 'm8g.metal-48xl_use1-az4': 1, 'm8g.metal-48xl_use1-az6': 45, 'm8g.xlarge_use1-az5': 35, 'm8g.xlarge_use1-az6': 50, 'm8gd.8xlarge_use1-az6': 1, 'r6g.8xlarge_use1-az5': 30, 'r8g.16xlarge_use1-az6': 50, 'r8g.48xlarge_use1-az4': 1, 'r8gd.metal-48xl_use1-az6': 1}"
