alpha,cost,performance,perf_per_cost,actual_pods,excess_pods,instance_types
0.0,1.5444,5652293,3659863.5198135194,288,1,{'r6g.8xlarge_use1-az5': 9}
0.01,1.5444,5652293,3659863.5198135194,288,1,{'r6g.8xlarge_use1-az5': 9}
0.02,1.5444,5652293,3659863.5198135194,288,1,{'r6g.8xlarge_use1-az5': 9}
0.03,1.5444,5652293,3659863.5198135194,288,1,{'r6g.8xlarge_use1-az5': 9}
0.04,1.5444,5652293,3659863.5198135194,288,1,{'r6g.8xlarge_use1-az5': 9}
0.05,1.5444,5652293,3659863.5198135194,288,1,{'r6g.8xlarge_use1-az5': 9}
0.06,1.5444,5652293,3659863.5198135194,288,1,{'r6g.8xlarge_use1-az5': 9}
0.07,1.5444,5652293,3659863.5198135194,288,1,{'r6g.8xlarge_use1-az5': 9}
0.08,1.5444,5652293,3659863.5198135194,288,1,{'r6g.8xlarge_use1-az5': 9}
0.09,1.5444,5652293,3659863.5198135194,288,1,{'r6g.8xlarge_use1-az5': 9}
0.1,1.5444,5652293,3659863.5198135194,288,1,{'r6g.8xlarge_use1-az5': 9}
0.11,1.5444,5652293,3659863.5198135194,288,1,{'r6g.8xlarge_use1-az5': 9}
0.12,1.5444,5652293,3659863.5198135194,288,1,{'r6g.8xlarge_use1-az5': 9}
0.13,1.5444,5652293,3659863.5198135194,288,1,{'r6g.8xlarge_use1-az5': 9}
0.14,1.5444,5652293,3659863.5198135194,288,1,{'r6g.8xlarge_use1-az5': 9}
0.15,1.5444,5652293,3659863.5198135194,288,1,{'r6g.8xlarge_use1-az5': 9}
0.16,1.5444,5652293,3659863.5198135194,288,1,{'r6g.8xlarge_use1-az5': 9}
0.17,1.5444,5652293,3659863.5198135194,288,1,{'r6g.8xlarge_use1-az5': 9}
0.18,1.5444,5652293,3659863.5198135194,288,1,{'r6g.8xlarge_use1-az5': 9}
0.19,1.5444,5652293,3659863.5198135194,288,1,{'r6g.8xlarge_use1-az5': 9}
0.2,1.5444,5652293,3659863.5198135194,288,1,{'r6g.8xlarge_use1-az5': 9}
0.21,1.5444,5652293,3659863.5198135194,288,1,{'r6g.8xlarge_use1-az5': 9}
0.22,1.5444,5652293,3659863.5198135194,288,1,{'r6g.8xlarge_use1-az5': 9}
0.23,5.148,18840977,3659863.51981352,960,673,{'r6g.8xlarge_use1-az5': 30}
0.24,6.8729,24795987,3607791.1405083733,1152,865,"{'r6g.8xlarge_use1-az5': 30, 'r8g.48xlarge_use1-az4': 1}"
0.25,6.8729,24795987,3607791.1405083733,1152,865,"{'r6g.8xlarge_use1-az5': 30, 'r8g.48xlarge_use1-az4': 1}"
0.26,40.417899999999996,124046159,3069089.682779165,4352,4065,"{'r6g.8xlarge_use1-az5': 30, 'r8g.16xlarge_use1-az6': 50, 'r8g.48xlarge_use1-az4': 1}"
0.27,42.47689999999999,130001170,3060514.543650785,4544,4257,"{'r6g.8xlarge_use1-az5': 30, 'r8g.16xlarge_use1-az6': 50, 'r8g.48xlarge_use1-az4': 1, 'r8gd.metal-48xl_use1-az6': 1}"
0.28,43.955299999999994,133965900,3047775.831283145,4672,4385,"{'m8g.metal-48xl_use1-az4': 1, 'r6g.8xlarge_use1-az5': 30, 'r8g.16xlarge_use1-az6': 50, 'r8g.48xlarge_use1-az4': 1, 'r8gd.metal-48xl_use1-az6': 1}"
0.29,78.9254,225079581,2851801.594680547,8180,7893,"{'i8ge.metal-24xl_use1-az4': 1, 'i8ge.metal-48xl_use1-az6': 1, 'm8g.metal-48xl_use1-az4': 1, 'r6g.8xlarge_use1-az5': 30, 'r7gd.16xlarge_use1-az6': 50, 'r8g.16xlarge_use1-az6': 50, 'r8g.48xlarge_use1-az4': 1, 'r8g.medium_use1-az6': 20, 'r8gd.metal-48xl_use1-az6': 1}"
0.3,119.2324,326207390,2735895.531717888,11442,11155,"{'i8ge.metal-24xl_use1-az4': 1, 'i8ge.metal-48xl_use1-az6': 1, 'm8g.metal-48xl_use1-az4': 1, 'r6a.16xlarge_use1-az5': 1, 'r6g.8xlarge_use1-az5': 30, 'r7gd.16xlarge_use1-az6': 50, 'r8g.16xlarge_use1-az6': 50, 'r8g.24xlarge_use1-az6': 30, 'r8g.48xlarge_use1-az4': 1, 'r8g.48xlarge_use1-az6': 1, 'r8g.medium_use1-az2': 25, 'r8g.medium_use1-az5': 5, 'r8g.medium_use1-az6': 20, 'r8gd.metal-24xl_use1-az6': 1, 'r8gd.metal-48xl_use1-az6': 1}"
0.31,184.28289999999998,479768266,2603433.454294457,16434,16147,"{'i8ge.metal-24xl_use1-az4': 1, 'i8ge.metal-48xl_use1-az6': 1, 'm8g.metal-48xl_use1-az4': 1, 'r6a.16xlarge_use1-az5': 1, 'r6a.48xlarge_use1-az6': 1, 'r6a.8xlarge_use1-az4': 50, 'r6g.8xlarge_use1-az5': 30, 'r7gd.16xlarge_use1-az6': 50, 'r8g.16xlarge_use1-az2': 50, 'r8g.16xlarge_use1-az6': 50, 'r8g.24xlarge_use1-az6': 30, 'r8g.48xlarge_use1-az4': 1, 'r8g.48xlarge_use1-az6': 1, 'r8g.medium_use1-az2': 25, 'r8g.medium_use1-az5': 5, 'r8g.medium_use1-az6': 20, 'r8gd.metal-24xl_use1-az6': 1, 'r8gd.metal-48xl_use1-az6': 1}"
0.32,409.1004,992979611,2427227.1820265027,32114,31827,"{'i7i.metal-24xl_use1-az6': 35, 'i8ge.metal-24xl_use1-az4': 1, 'i8ge.metal-48xl_use1-az6': 1, 'm8g.metal-48xl_use1-az4': 1, 'r6a.16xlarge_use1-az4': 20, 'r6a.16xlarge_use1-az5': 1, 'r6a.32xlarge_use1-az6': 5, 'r6a.48xlarge_use1-az6': 1, 'r6a.8xlarge_use1-az4': 50, 'r6a.8xlarge_use1-az5': 10, 'r6g.8xlarge_use1-az5': 30, 'r7a.48xlarge_use1-az6': 50, 'r7gd.16xlarge_use1-az6': 50, 'r8g.16xlarge_use1-az2': 50, 'r8g.16xlarge_use1-az6': 50, 'r8g.24xlarge_use1-az2': 5, 'r8g.24xlarge_use1-az6': 30, 'r8g.48xlarge_use1-az4': 1, 'r8g.48xlarge_use1-az6': 1, 'r8g.medium_use1-az2': 25, 'r8g.medium_use1-az5': 5, 'r8g.medium_use1-az6': 20, 'r8gd.metal-24xl_use1-az6': 1, 'r8gd.metal-48xl_use1-az6': 1}"
0.33,491.9994,1171398067,2380893.285200633,37904,37617,"{'i7i.metal-24xl_use1-az6': 35, 'i7i.metal-48xl_use1-az6': 1, 'i8ge.metal-24xl_use1-az4': 1, 'i8ge.metal-48xl_use1-az6': 1, 'm7g.16xlarge_use1-az5': 1, 'm8g.metal-48xl_use1-az4': 1, 'r6a.16xlarge_use1-az4': 20, 'r6a.16xlarge_use1-az5': 1, 'r6a.16xlarge_use1-az6': 25, 'r6a.32xlarge_use1-az6': 5, 'r6a.48xlarge_use1-az6': 1, 'r6a.8xlarge_use1-az4': 50, 'r6a.8xlarge_use1-az5': 10, 'r6g.8xlarge_use1-az5': 30, 'r7a.48xlarge_use1-az6': 50, 'r7gd.16xlarge_use1-az6': 50, 'r8g.16xlarge_use1-az2': 50, 'r8g.16xlarge_use1-az4': 25, 'r8g.16xlarge_use1-az5': 1, 'r8g.16xlarge_use1-az6': 50, 'r8g.24xlarge_use1-az2': 5, 'r8g.24xlarge_use1-az4': 5, 'r8g.24xlarge_use1-az6': 30, 'r8g.48xlarge_use1-az4': 1, 'r8g.48xlarge_use1-az6': 1, 'r8g.8xlarge_use1-az6': 50, 'r8g.medium_use1-az1': 20, 'r8g.medium_use1-az2': 25, 'r8g.medium_use1-az5': 5, 'r8g.medium_use1-az6': 20, 'r8gd.metal-24xl_use1-az6': 1, 'r8gd.metal-48xl_use1-az6': 1, 'x8g.48xlarge_use1-az1': 1}"
