instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t4g.large,us-east-1f,1,20.0,1,1,1,2.0,1.0,0.0197,39377.1954,0.0098,1,999421.2038
t4g.large,us-east-1f,3,20.0,5,1,1,6.0,1.0,0.0591,118131.5863,0.0098,3,333140.4013
t4g.large,us-east-1f,3,20.0,6,1,1,6.0,0.0,0.0591,118131.5863,0.0098,3,333140.4013
t4g.large,us-east-1f,5,20.0,10,1,1,10.0,0.0,0.0985,196885.9771,0.0098,5,199884.2408
t4g.large,us-east-1f,7,20.0,14,1,1,14.0,0.0,0.1379,275640.368,0.0098,7,142774.4577
t4g.large,us-east-1f,8,20.0,15,1,1,16.0,1.0,0.1576,315017.5634,0.0098,8,124927.6505
t4g.large,us-east-1f,9,20.0,17,1,1,18.0,1.0,0.1773,354394.7589,0.0098,9,111046.8004
t4g.large,us-east-1f,10,20.0,20,1,1,20.0,0.0,0.197,393771.9543,0.0098,10,99942.1204
t4g.large,us-east-1f,13,20.0,25,1,1,26.0,1.0,0.2561,511903.5406,0.0098,13,76878.5541
t4g.large,us-east-1f,15,20.0,30,1,1,30.0,0.0,0.2955,590657.9314,0.0098,15,66628.0803
t4g.large,us-east-1f,18,20.0,35,1,1,36.0,1.0,0.3546,708789.5177,0.0098,18,55523.4002
t4g.large,us-east-1f,20,20.0,40,1,1,40.0,0.0,0.394,787543.9086,0.0098,20,49971.0602
t4g.large,us-east-1f,23,20.0,45,1,1,46.0,1.0,0.4531,905675.4949,0.0098,23,43453.0958
t4g.large,us-east-1f,25,20.0,50,1,1,50.0,0.0,0.4925,984429.8857,0.0098,25,39976.8482
