pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1347921.2781456953,1066114.7197452232,1347921.2781456953,955757.1699029126,1347921.2781456953,0.0,1.0,0.0,1.0,0.0
5,1,1,355371.5730714791,355371.5730714791,269584.2553642384,318585.723570658,224147.92195121956,1.0,1.0,0.0,1.0,0.0
6,1,1,355371.5730714791,355371.5730714791,224653.54617365712,318585.723570658,156461.67670250896,0.0,0.0,0.0,0.0,0.0
10,1,1,213222.94382165602,213222.94382165602,134792.12774834438,191151.4340776699,110025.98065532451,0.0,0.0,0.0,0.0,0.0
14,1,1,152302.1027232549,152302.1027232549,96280.0912285444,136536.73865662774,80604.67991013726,0.0,0.0,0.0,0.0,0.0
15,1,1,133264.33989351115,133264.33989351115,89861.41848417955,119469.64631371359,66272.49264746228,1.0,1.0,0.0,1.0,0.0
17,1,1,118457.19102382635,118457.19102382635,79289.48690391621,106195.24119021934,59041.04507550147,1.0,1.0,0.0,1.0,0.0
20,1,1,106611.47191082801,106611.47191082801,67396.0638576159,95575.71706310679,49041.90181658365,0.0,0.0,0.0,0.0,0.0
25,1,1,81708.57256716922,81708.57256716922,53916.85108344371,73519.7823576722,44204.98456949153,1.0,1.0,0.0,1.0,0.0
30,1,1,70699.05424146427,70699.05424146427,44930.709242089775,63717.14470334412,25880.793494180725,0.0,0.0,0.0,0.0,0.0
35,1,1,58812.37206703365,58812.37206703365,38512.03649141776,53097.62058761836,22470.139309837796,1.0,1.0,0.0,1.0,0.0
40,1,1,52884.67959320695,52884.67959320695,33698.03192880795,47787.85853155339,15346.420531222257,0.0,0.0,0.0,0.0,0.0
45,1,1,45939.3470325356,45939.3470325356,29953.80616139318,41554.65959311396,16633.845113770883,1.0,1.0,0.0,1.0,0.0
50,1,1,42241.0122170347,42241.0122170347,26958.42554437086,38230.28682330097,14968.50959963911,0.0,0.0,0.0,0.0,0.0
