pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,233949.5550574713,233949.5550574713,137612.83216783218,137612.83216783218,0.0,0.0,0.0,0.0
10,1,4,132367.97514267598,8823.185433884299,123568.10074999998,123568.10074999998,0.0,182.0,0.0,0.0
10,2,2,90413.48608187134,20844.30127293656,50179.939390862935,53003.461407817726,0.0,38.0,0.0,6.0
17,7,7,15134.300682917103,10169.78248219479,8675.878639486484,10169.78248219479,1.0,10.0,0.0,10.0
50,1,2,46789.911002298846,46789.911002298846,27522.566433566433,27522.566433566433,0.0,0.0,0.0,0.0
50,1,4,32828.3790117396,8823.185433884299,24713.620155,24713.620155,0.0,142.0,0.0,0.0
50,2,2,19887.846955399214,10310.107019659066,10035.987880203045,13250.865351954431,0.0,46.0,0.0,14.0
75,3,5,8594.41707749714,5119.732005654416,3632.951590420943,6800.297890435168,0.0,53.0,0.0,21.0
100,1,2,22998.430831638416,22998.430831638416,13761.283216783217,13761.283216783217,0.0,0.0,0.0,0.0
100,1,4,16672.190316531167,8823.185433884299,12356.810078125,12356.810078125,0.0,92.0,0.0,0.0
100,2,2,9851.498783961088,5119.732005654415,5017.99394035533,7571.923058259676,0.0,92.0,0.0,12.0
115,4,2,4214.139022509934,3400.386815064693,2369.316254710082,3533.564093854515,1.0,29.0,0.0,5.0
287,1,6,4948.099741552599,3167.8390734158597,3988.4809638156635,4943.604265289533,0.0,158.0,0.0,1.0
400,1,2,5151.438472008904,3456.5631334948152,3440.320804195804,3440.320804195804,0.0,184.0,0.0,0.0
400,1,4,4205.482314662161,4056.3043248336016,3089.20251953125,3089.20251953125,0.0,16.0,0.0,0.0
400,2,2,2438.148044884047,2298.4620351716208,1254.4984850888325,2120.138456312709,0.0,24.0,0.0,0.0
439,1,9,2812.3797652510616,2654.54286203355,995.6835552078245,2471.802132644766,0.0,28.0,0.0,71.0
1000,1,2,1978.5722097629198,1979.2545840888592,1376.1283216783218,1376.1283216783218,0.0,2.0,0.0,0.0
1000,1,4,1672.4625495529667,1634.6904068088575,1235.6810078125,1235.6810078125,0.0,24.0,0.0,0.0
1000,2,2,955.8313750407584,955.8313750407584,501.799394035533,841.3247842510751,0.0,0.0,0.0,8.0
