instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t4g.large,us-east-1f,1,10.0,1,1,1,2.0,1.0,0.0205,39377.1954,0.0102,1,960419.4007
t4g.large,us-east-1f,3,10.0,5,1,1,6.0,1.0,0.0615,118131.5863,0.0102,3,320139.8002
t4g.large,us-east-1f,3,10.0,6,1,1,6.0,0.0,0.0615,118131.5863,0.0102,3,320139.8002
t4g.large,us-east-1f,5,10.0,10,1,1,10.0,0.0,0.1025,196885.9771,0.0102,5,192083.8801
t4g.large,us-east-1f,7,10.0,14,1,1,14.0,0.0,0.1435,275640.368,0.0102,7,137202.7715
t4g.large,us-east-1f,8,10.0,15,1,1,16.0,1.0,0.164,315017.5634,0.0102,8,120052.4251
t4g.large,us-east-1f,9,10.0,17,1,1,18.0,1.0,0.1845,354394.7589,0.0102,9,106713.2667
t4g.large,us-east-1f,10,10.0,20,1,1,20.0,0.0,0.205,393771.9543,0.0102,10,96041.9401
t4g.large,us-east-1f,13,10.0,25,1,1,26.0,1.0,0.2665,511903.5406,0.0102,13,73878.4154
t4g.large,us-east-1f,15,10.0,30,1,1,30.0,0.0,0.3075,590657.9314,0.0102,15,64027.96
t4g.large,us-east-1f,18,10.0,35,1,1,36.0,1.0,0.369,708789.5177,0.0102,18,53356.6334
t4g.large,us-east-1f,20,10.0,40,1,1,40.0,0.0,0.41,787543.9086,0.0102,20,48020.97
t4g.large,us-east-1f,23,10.0,45,1,1,46.0,1.0,0.4715,905675.4949,0.0102,23,41757.3652
t4g.large,us-east-1f,25,10.0,50,1,1,50.0,0.0,0.5125,984429.8857,0.0103,25,38416.776
