instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.medium,us-east-1f,1,50.0,1,1,1,1.0,0.0,0.015,20353.6113,0.015,1,1356907.419
t3.medium,us-east-1f,5,50.0,5,1,1,5.0,0.0,0.075,101768.0564,0.015,5,271381.4838
t3.medium,us-east-1f,6,50.0,6,1,1,6.0,0.0,0.09,122121.6677,0.015,6,226151.2365
t3.medium,us-east-1f,10,50.0,10,1,1,10.0,0.0,0.15,203536.1129,0.015,10,135690.7419
t3.medium,us-east-1f,14,50.0,14,1,1,14.0,0.0,0.21,284950.558,0.015,14,96921.9585
t3.medium,us-east-1f,15,50.0,15,1,1,15.0,0.0,0.225,305304.1693,0.015,15,90460.4946
t3.medium,us-east-1f,17,50.0,17,1,1,17.0,0.0,0.255,346011.3919,0.015,17,79818.0835
t3.medium,us-east-1f,20,50.0,20,1,1,20.0,0.0,0.3,407072.2257,0.015,20,67845.371
t3.medium,us-east-1f,25,50.0,25,1,1,25.0,0.0,0.375,508840.2821,0.015,25,54276.2968
t3.medium,us-east-1f,30,50.0,30,1,1,30.0,0.0,0.45,610608.3386,0.015,30,45230.2473
t3.medium,us-east-1f,35,50.0,35,1,1,35.0,0.0,0.525,712376.395,0.015,35,38768.7834
t3.medium,us-east-1f,40,50.0,40,1,1,40.0,0.0,0.6,814144.4514,0.015,40,33922.6855
t3.medium,us-east-1f,45,50.0,45,1,1,45.0,0.0,0.675,915912.5079,0.015,45,30153.4982
t3.medium,us-east-1f,50,50.0,50,1,1,50.0,0.0,0.75,1017680.5643,0.015,50,27138.1484
