instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.medium,eu-west-1a,1,50.0,1,1,1,1.0,0.0,0.022,20353.6113,0.022,1,925164.1494
t3.medium,eu-west-1a,5,50.0,5,1,1,5.0,0.0,0.11,101768.0564,0.022,5,185032.8299
t3.medium,eu-west-1a,6,50.0,6,1,1,6.0,0.0,0.132,122121.6677,0.022,6,154194.0249
t3.medium,eu-west-1a,10,50.0,10,1,1,10.0,0.0,0.22,203536.1129,0.022,10,92516.4149
t3.medium,eu-west-1a,14,50.0,14,1,1,14.0,0.0,0.308,284950.558,0.022,14,66083.1535
t3.medium,eu-west-1a,15,50.0,15,1,1,15.0,0.0,0.33,305304.1693,0.022,15,61677.61
t3.medium,eu-west-1a,17,50.0,17,1,1,17.0,0.0,0.374,346011.3919,0.022,17,54421.4206
t3.medium,eu-west-1a,20,50.0,20,1,1,20.0,0.0,0.44,407072.2257,0.022,20,46258.2075
t3.medium,eu-west-1a,25,50.0,25,1,1,25.0,0.0,0.55,508840.2821,0.022,25,37006.566
t3.medium,eu-west-1a,30,50.0,30,1,1,30.0,0.0,0.66,610608.3386,0.022,30,30838.805
t3.medium,eu-west-1a,35,50.0,35,1,1,35.0,0.0,0.77,712376.395,0.022,35,26433.2614
t3.medium,eu-west-1a,40,50.0,40,1,1,40.0,0.0,0.88,814144.4514,0.022,40,23129.1037
t3.medium,eu-west-1a,45,50.0,45,1,1,45.0,0.0,0.99,915912.5079,0.022,45,20559.2033
t3.medium,eu-west-1a,50,50.0,50,1,1,50.0,0.0,1.1,1017680.5643,0.022,50,18503.283
