pods,cpu,mem,alpha,cost,performance,perf_per_cost,actual_pods,excess_pods,iterations,explored_alphas,explored_podcount,nodepool_config,workload_intensity,execution_time
10,1,2,0.3018,0.0496,251955.4342,5079746.6573,10.0,0.0,15,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.29179606750063086), np.float64(0.32623792124926393), np.float64(0.2705098312484227), np.float64(0.3049516849970557), np.float64(0.28366544874484756), np.float64(0.29682106624127236), np.float64(0.2999266862564142), np.float64(0.30184606498191385), np.float64(0.3030323062715561), np.float64(0.3037654437074135), np.float64(0.3042185475611983), np.float64(0.3034854101253409), np.float64(0.30393851397912575)]","[7165.0, 810802.0, 10.0, 10.0, 10.0, 1126.0, 10.0, 12.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 12.0, 10.0, 10.0]","[{'instance_type': 'c6gd.2xlarge', 'availability_zone': 'us-east-1b', 'num_instances': 1, 'T3': 50.0}, {'instance_type': 'r8a.large', 'availability_zone': 'us-east-1a', 'num_instances': 1, 'T3': 15.0}]",default,3065.5086
10,1,4,0.1459,0.0909,472631.771,5199469.4279,10.0,0.0,15,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.09016994374947422), np.float64(0.18033988749894847), np.float64(0.12461179749810725), np.float64(0.15905365124674029), np.float64(0.16718427000252362), np.float64(0.15402865250609876), np.float64(0.16215927126188212), np.float64(0.16407864998738175), np.float64(0.16526489127702398), np.float64(0.16334551255152435), np.float64(0.16453175384116658), np.float64(0.16379861640530918), np.float64(0.16425172025909401)]","[225830.0, 998841.0, 2220.0, 10.0, 10.0, 326.0, 10.0, 10.0, 12.0, 10.0, 10.0, 10.0, 12.0, 10.0, 12.0, 10.0, 12.0]","[{'instance_type': 'r8a.large', 'availability_zone': 'us-east-1a', 'num_instances': 1, 'T3': 15.0}, {'instance_type': 'r8a.xlarge', 'availability_zone': 'us-east-1d', 'num_instances': 2, 'T3': 5.0}]",default,2808.0858
10,2,2,0.2279,0.18,472631.771,2625732.0611,10.0,0.0,15,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.09016994374947422), np.float64(0.18033988749894847), np.float64(0.20162612375115666), np.float64(0.2147817412475815), np.float64(0.22291236000336484), np.float64(0.22793735874400634), np.float64(0.2310429787591482), np.float64(0.23296235748464783), np.float64(0.22985673746950597), np.float64(0.2317761161950056), np.float64(0.23058987490536337), np.float64(0.23132301234122077), np.float64(0.23086990848743594)]","[57843.0, 584300.0, 338.0, 12.0, 12.0, 12.0, 12.0, 10.0, 10.0, 10.0, 10.0, 138.0, 10.0, 106.0, 10.0, 106.0, 10.0]","[{'instance_type': 'r8a.xlarge', 'availability_zone': 'us-east-1d', 'num_instances': 5, 'T3': 5.0}]",default,2875.5397
17,7,7,0.3262,0.8281,582797.6739,703776.9278,17.0,0.0,15,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.29179606750063086), np.float64(0.32623792124926393), np.float64(0.3475241575014721), np.float64(0.3130823037528391), np.float64(0.33436854000504723), np.float64(0.3393935387456887), np.float64(0.3312629199899054), np.float64(0.33628791873054686), np.float64(0.3374741600201891), np.float64(0.33555478129468946), np.float64(0.3367410225843317), np.float64(0.3360078851484743), np.float64(0.3364609890022591)]","[498.0, 73254.0, 17.0, 17.0, 17.0, 17.0, 36.0, 17.0, 17.0, 27.0, 17.0, 17.0, 27.0, 17.0, 27.0, 17.0, 17.0]","[{'instance_type': 'c6gd.2xlarge', 'availability_zone': 'us-east-1b', 'num_instances': 8, 'T3': 50.0}, {'instance_type': 'r8a.16xlarge', 'availability_zone': 'us-east-1a', 'num_instances': 1, 'T3': 1.0}]",default,2838.5578
50,1,2,0.3018,0.2031,1039100.8342,5116203.0241,50.0,0.0,15,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.29179606750063086), np.float64(0.32623792124926393), np.float64(0.2705098312484227), np.float64(0.3049516849970557), np.float64(0.28366544874484756), np.float64(0.29682106624127236), np.float64(0.2999266862564142), np.float64(0.30184606498191385), np.float64(0.3030323062715561), np.float64(0.3037654437074135), np.float64(0.3042185475611983), np.float64(0.3034854101253409), np.float64(0.30393851397912575)]","[7165.0, 810802.0, 50.0, 50.0, 50.0, 1126.0, 50.0, 52.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 52.0, 50.0, 50.0]","[{'instance_type': 'c6gd.2xlarge', 'availability_zone': 'us-east-1b', 'num_instances': 6, 'T3': 50.0}, {'instance_type': 'r8a.large', 'availability_zone': 'us-east-1a', 'num_instances': 1, 'T3': 15.0}]",default,2884.5796
50,1,4,0.1459,0.4635,2363158.855,5098508.8565,50.0,0.0,15,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.09016994374947422), np.float64(0.18033988749894847), np.float64(0.12461179749810725), np.float64(0.15905365124674029), np.float64(0.16718427000252362), np.float64(0.15402865250609876), np.float64(0.16215927126188212), np.float64(0.16407864998738175), np.float64(0.16097302997223992), np.float64(0.16289240869773952), np.float64(0.16334551255152435), np.float64(0.16261237511566695), np.float64(0.16306547896945178)]","[225830.0, 998841.0, 2220.0, 50.0, 50.0, 326.0, 50.0, 50.0, 64.0, 50.0, 50.0, 64.0, 50.0, 50.0, 64.0, 50.0, 50.0]","[{'instance_type': 'r8a.large', 'availability_zone': 'us-east-1a', 'num_instances': 15, 'T3': 15.0}, {'instance_type': 'r8a.xlarge', 'availability_zone': 'us-east-1d', 'num_instances': 5, 'T3': 5.0}]",default,2882.2059
50,2,2,0.2303,0.8239,2142482.5182,2600415.7279,50.0,0.0,15,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.09016994374947422), np.float64(0.18033988749894847), np.float64(0.20162612375115666), np.float64(0.2147817412475815), np.float64(0.22291236000336484), np.float64(0.22793735874400634), np.float64(0.2310429787591482), np.float64(0.2260179800185067), np.float64(0.22912360003364857), np.float64(0.22985673746950597), np.float64(0.2303098413232908), np.float64(0.23058987490536337), np.float64(0.23013677105157854)]","[57843.0, 584300.0, 338.0, 52.0, 52.0, 52.0, 52.0, 50.0, 50.0, 50.0, 106.0, 50.0, 50.0, 50.0, 50.0, 106.0, 50.0]","[{'instance_type': 'c6gd.2xlarge', 'availability_zone': 'us-east-1b', 'num_instances': 2, 'T3': 50.0}, {'instance_type': 'r8a.16xlarge', 'availability_zone': 'us-east-1a', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'r8a.xlarge', 'availability_zone': 'us-east-1d', 'num_instances': 5, 'T3': 5.0}]",default,2977.0892
75,3,5,0.1803,2.323,4017370.0535,1729388.7445,85.0,10.0,15,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.09016994374947422), np.float64(0.18033988749894847), np.float64(0.20162612375115666), np.float64(0.16718427000252362), np.float64(0.18847050625473183), np.float64(0.1934955049953733), np.float64(0.18536488623958997), np.float64(0.19038988498023143), np.float64(0.19157612626987366), np.float64(0.19230926370573106), np.float64(0.19112302241608883), np.float64(0.19185615985194623), np.float64(0.1920292301236585)]","[148839.0, 405902.0, 2108.0, 75.0, 75.0, 85.0, 629.0, 85.0, 85.0, 181.0, 85.0, 85.0, 85.0, 181.0, 85.0, 85.0, 117.0]","[{'instance_type': 'r8a.16xlarge', 'availability_zone': 'us-east-1a', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'r8a.metal-48xl', 'availability_zone': 'us-east-1b', 'num_instances': 1, 'T3': 1.0}]",default,2509.0021
100,1,2,0.3155,0.8239,4284965.0364,5200831.4558,100.0,0.0,15,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.29179606750063086), np.float64(0.32623792124926393), np.float64(0.2705098312484227), np.float64(0.3049516849970557), np.float64(0.3130823037528391), np.float64(0.31810730249348057), np.float64(0.3099766837376972), np.float64(0.3150016824783387), np.float64(0.31618792376798094), np.float64(0.3142685450424813), np.float64(0.31545478633212354), np.float64(0.3157348199141961), np.float64(0.31590789018590837)]","[7165.0, 810802.0, 100.0, 100.0, 100.0, 1126.0, 100.0, 100.0, 100.0, 276.0, 100.0, 100.0, 212.0, 100.0, 100.0, 100.0, 212.0]","[{'instance_type': 'c6gd.2xlarge', 'availability_zone': 'us-east-1b', 'num_instances': 2, 'T3': 50.0}, {'instance_type': 'r8a.16xlarge', 'availability_zone': 'us-east-1a', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'r8a.xlarge', 'availability_zone': 'us-east-1d', 'num_instances': 5, 'T3': 5.0}]",default,2893.4694
100,1,4,0.1459,0.9137,4726317.71,5172723.7715,100.0,0.0,15,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.09016994374947422), np.float64(0.18033988749894847), np.float64(0.12461179749810725), np.float64(0.15905365124674029), np.float64(0.16718427000252362), np.float64(0.1722092687431651), np.float64(0.16407864998738178), np.float64(0.16910364872802325), np.float64(0.17028989001766548), np.float64(0.17102302745352288), np.float64(0.1714761313073077), np.float64(0.1707429938714503), np.float64(0.17119609772523514)]","[225830.0, 998841.0, 2220.0, 100.0, 100.0, 326.0, 100.0, 100.0, 100.0, 212.0, 100.0, 100.0, 100.0, 100.0, 212.0, 100.0, 192.0]","[{'instance_type': 'r8a.16xlarge', 'availability_zone': 'us-east-1a', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'r8a.large', 'availability_zone': 'us-east-1a', 'num_instances': 8, 'T3': 15.0}, {'instance_type': 'r8a.xlarge', 'availability_zone': 'us-east-1d', 'num_instances': 5, 'T3': 5.0}]",default,2960.6743
