pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1433352.908450704,1047265.8351063828,1433352.908450704,1047265.8351063828,1256395.7592592593,0.0,1.0,0.0,1.0,0.0
5,1,1,382656.3787644787,349088.6119976359,286670.58140845073,349088.6119976359,221587.8568527919,0.0,1.0,0.0,1.0,0.0
6,1,1,349088.6119976359,349088.6119976359,238892.15121283257,349088.6119976359,299401.9741083677,0.0,0.0,0.0,0.0,0.0
10,1,1,209453.16712765957,209453.16712765957,143335.2907746479,209453.16712765957,146668.63126897387,0.0,0.0,0.0,0.0,0.0
14,1,1,149609.40512375164,149609.40512375164,102382.35053176201,149609.40512375164,62000.25098777628,0.0,0.0,0.0,0.0,0.0
15,1,1,135342.46881572928,130908.22947140956,95556.86050078248,130908.22947140956,64313.960516506915,0.0,1.0,0.0,1.0,0.0
17,1,1,119852.46755056821,116362.87066587865,84314.87691895317,116362.87066587865,68721.94155260683,0.0,1.0,0.0,1.0,0.0
20,1,1,104726.58359042554,104726.58359042554,71667.64536971832,104726.58359042554,45557.47784997046,0.0,0.0,0.0,0.0,0.0
25,1,1,82215.17204336947,80558.9104557472,57334.11629295775,80558.9104557472,42813.38426955238,0.0,1.0,0.0,1.0,0.0
30,1,1,69817.72238770686,69817.72238770686,47778.43025039124,69817.72238770686,23083.309483879355,0.0,0.0,0.0,0.0,0.0
35,1,1,59040.13811521013,58181.43532473076,40952.9402127048,58181.43532473076,18854.897141904446,0.0,1.0,0.0,1.0,0.0
40,1,1,52363.29179521277,52363.29179521277,35833.82268485916,52363.29179521277,18824.31377605355,0.0,0.0,0.0,0.0,0.0
45,1,1,46017.860285351315,45436.57183244918,31852.286833594157,45533.29721373125,18217.799000754923,0.0,1.0,0.0,1.0,0.0
50,1,1,41760.14624744186,41760.14624744186,28667.058149295775,41890.63343404255,15173.426479217604,0.0,0.0,0.0,0.0,0.0
