pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,539533.9851598174,28827.799390057946,278816.59301369864,278816.59301369864,0.0,182.0,0.0,0.0
10,1,4,539533.9851598174,28827.799390057946,150922.87114503817,150922.87114503817,0.0,182.0,0.0,0.0
10,2,2,269766.9925799087,28827.799390057946,119531.18346456693,114145.15591397851,0.0,86.0,0.0,2.0
17,7,7,42124.04376114081,28827.799390057942,20143.26281027362,16467.62952259312,0.0,10.0,0.0,1.0
50,1,2,107906.79703196348,28827.799390057946,55763.31859178082,55763.31859178082,0.0,142.0,0.0,0.0
50,1,4,107906.79703196348,28827.799390057946,30184.5742351145,30184.5742351145,0.0,142.0,0.0,0.0
50,2,2,53732.579695316046,28827.799390057946,23906.236692913386,26341.189826302725,0.0,46.0,0.0,2.0
75,3,5,23357.14212997282,19033.94027626757,5290.310169491526,8233.81476103885,0.0,21.0,0.0,9.0
100,1,2,53732.579695316046,28827.799390057946,27881.65929589041,27881.65929589041,0.0,92.0,0.0,0.0
100,1,4,53732.579695316046,28827.799390057946,15092.287118320612,15092.287118320612,0.0,92.0,0.0,0.0
100,2,2,27653.83950617284,27653.83950617284,11953.118346456693,13697.418709677419,0.0,0.0,0.0,0.0
115,4,2,11793.092571799287,11120.485894449543,3450.2022844509947,5904.05978865406,0.0,7.0,0.0,1.0
287,1,6,19033.940276267567,16694.280350393838,4939.658536585366,4745.379079497908,1.0,41.0,0.0,33.0
400,1,2,13619.727133882772,11120.485894449543,6970.414823886987,6970.414823886987,0.0,88.0,0.0,0.0
400,1,4,13619.727133882772,11120.485894449543,3773.071779580153,3773.071779580153,0.0,88.0,0.0,0.0
400,2,2,6452.550889750708,5304.630364795472,2988.2795866141732,3424.3546774193546,0.0,68.0,0.0,0.0
439,1,9,10843.908936560743,9198.212852499855,1657.4684799223628,2965.8619246861927,1.0,77.0,0.0,9.0
1000,1,2,4924.91451081845,4234.421136644211,2788.1659295479453,2788.1659295479453,0.0,128.0,0.0,0.0
1000,1,4,4734.589301363836,3793.838166568084,1509.228711832061,1509.228711832061,0.0,152.0,0.0,0.0
1000,2,2,2159.940550295263,2159.940550295263,1195.3118346456693,1369.741870967742,0.0,0.0,0.0,0.0
