instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
g5g.16xlarge,us-east-1c,1,15.0,10,1,2,64.0,54.0,0.2797,1260849.0752,0.0044,1,70435.3479
g5g.16xlarge,us-east-1c,1,15.0,10,1,4,32.0,22.0,0.2797,630424.5376,0.0087,1,70435.3479
g5g.16xlarge,us-east-1c,1,15.0,10,2,2,32.0,22.0,0.2797,630424.5376,0.0087,1,70435.3479
g5g.16xlarge,us-east-1c,2,15.0,17,7,7,18.0,1.0,0.5594,354613.8024,0.0311,2,35217.6739
g5g.16xlarge,us-east-1c,1,15.0,50,1,2,64.0,14.0,0.2797,1260849.0752,0.0044,1,70435.3479
g5g.16xlarge,us-east-1c,2,15.0,50,1,4,64.0,14.0,0.5594,1260849.0752,0.0087,2,35217.6739
g5g.16xlarge,us-east-1c,2,15.0,50,2,2,64.0,14.0,0.5594,1260849.0752,0.0087,2,35217.6739
g5g.16xlarge,us-east-1c,4,15.0,75,3,5,84.0,9.0,1.1188,1654864.4112,0.0133,4,17608.837
g5g.16xlarge,us-east-1c,2,15.0,100,1,2,128.0,28.0,0.5594,2521698.1504,0.0044,2,35217.6739
g5g.16xlarge,us-east-1c,4,15.0,100,1,4,128.0,28.0,1.1188,2521698.1504,0.0087,4,17608.837
g5g.16xlarge,us-east-1c,4,15.0,100,2,2,128.0,28.0,1.1188,2521698.1504,0.0087,4,17608.837
g5g.16xlarge,us-east-1c,8,15.0,115,4,2,128.0,13.0,2.2376,2521698.1504,0.0175,8,8804.4185
r7g.medium,us-east-1d,287,30.0,287,1,6,287.0,0.0,3.8171,7323745.212,0.0133,287,6685.2522
g5g.16xlarge,us-east-1c,7,15.0,400,1,2,448.0,48.0,1.9579,8825943.5264,0.0044,7,10062.1926
g5g.16xlarge,us-east-1c,13,15.0,400,1,4,416.0,16.0,3.6361,8195518.9888,0.0087,13,5418.1037
g5g.16xlarge,us-east-1c,13,15.0,400,2,2,416.0,16.0,3.6361,8195518.9888,0.0087,13,5418.1037
x8g.48xlarge,us-east-1c,3,10.0,439,1,9,576.0,137.0,8.9853,17730946.88,0.0156,3,3425.9172
g5g.16xlarge,us-east-1c,16,15.0,1000,1,2,1024.0,24.0,4.4752,20173585.2032,0.0044,16,4402.2092
g5g.16xlarge,us-east-1c,32,15.0,1000,1,4,1024.0,24.0,8.9504,20173585.2032,0.0087,32,2201.1046
g5g.16xlarge,us-east-1c,32,15.0,1000,2,2,1024.0,24.0,8.9504,20173585.2032,0.0087,32,2201.1046
