pods,cpu,mem,actual_pods,excess_pods,Total Assigned Instances,Total Assignable Pods,Total CPU,Total Memory,cost,performance,nodepool_config
10,1,2,192.0,182.0,1,192.0,192.0,768.0,1.189,9189738.4512,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}]"
10,1,4,192.0,182.0,1,192.0,192.0,768.0,1.189,9189738.4512,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}]"
10,2,2,96.0,86.0,1,96.0,192.0,768.0,1.189,4594869.2256,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}]"
17,7,7,27.0,10.0,1,27.0,192.0,768.0,1.189,1292306.9697,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}]"
50,1,2,192.0,142.0,1,192.0,192.0,768.0,1.189,9189738.4512,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}]"
50,1,4,192.0,142.0,1,192.0,192.0,768.0,1.189,9189738.4512,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}]"
50,2,2,96.0,46.0,1,96.0,192.0,768.0,1.189,4594869.2256,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}]"
75,3,5,96.0,21.0,2,96.0,288.0,1152.0,1.8007,4594869.2256,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.metal-24xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}]"
100,1,2,192.0,92.0,1,192.0,192.0,768.0,1.189,9189738.4512,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}]"
100,1,4,192.0,92.0,1,192.0,192.0,768.0,1.189,9189738.4512,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}]"
100,2,2,100.0,0.0,3,100.0,200.0,800.0,1.2386,4786322.11,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.xlarge', 'availability_zone': 'use1-az4', 'num_instances': 2, 'T3': 5.0}]"
115,4,2,116.0,1.0,34,116.0,464.0,1712.0,2.7549,5044811.0978,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.xlarge', 'availability_zone': 'use1-az4', 'num_instances': 5, 'T3': 5.0}, {'instance_type': 'm8a.2xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.metal-24xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.2xlarge', 'availability_zone': 'use1-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.2xlarge', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.xlarge', 'availability_zone': 'use1-az6', 'num_instances': 15, 'T3': 15.0}, {'instance_type': 'c6gd.2xlarge', 'availability_zone': 'use1-az6', 'num_instances': 9, 'T3': 50.0}]"
287,1,6,384.0,97.0,3,384.0,480.0,2688.0,3.6958,18264268.4544,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.metal-24xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'r8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}]"
