instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t4g.large,us-east-1f,1,40.0,1,1,1,2.0,1.0,0.0198,39377.1954,0.0099,1,994373.6219
t4g.large,us-east-1f,3,40.0,5,1,1,6.0,1.0,0.0594,118131.5863,0.0099,3,331457.874
t4g.large,us-east-1f,3,40.0,6,1,1,6.0,0.0,0.0594,118131.5863,0.0099,3,331457.874
t4g.large,us-east-1f,5,40.0,10,1,1,10.0,0.0,0.099,196885.9771,0.0099,5,198874.7244
t4g.large,us-east-1f,7,40.0,14,1,1,14.0,0.0,0.1386,275640.368,0.0099,7,142053.3746
t4g.large,us-east-1f,8,40.0,15,1,1,16.0,1.0,0.1584,315017.5634,0.0099,8,124296.7027
t4g.large,us-east-1f,9,40.0,17,1,1,18.0,1.0,0.1782,354394.7589,0.0099,9,110485.958
t4g.large,us-east-1f,10,40.0,20,1,1,20.0,0.0,0.198,393771.9543,0.0099,10,99437.3622
t4g.large,us-east-1f,13,40.0,25,1,1,26.0,1.0,0.2574,511903.5406,0.0099,13,76490.2786
t4g.large,us-east-1f,15,40.0,30,1,1,30.0,0.0,0.297,590657.9314,0.0099,15,66291.5748
t4g.large,us-east-1f,18,40.0,35,1,1,36.0,1.0,0.3564,708789.5177,0.0099,18,55242.979
t4g.large,us-east-1f,20,40.0,40,1,1,40.0,0.0,0.396,787543.9086,0.0099,20,49718.6811
t4g.large,us-east-1f,23,40.0,45,1,1,46.0,1.0,0.4554,905675.4949,0.0099,23,43233.6357
t4g.large,us-east-1f,25,40.0,50,1,1,50.0,0.0,0.495,984429.8857,0.0099,25,39774.9449
