pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1485665.0583941606,491571.25073421444,1485665.0583941606,859764.0917030567,1027960.1666666666,0.0,3.0,0.0,1.0,0.0
5,1,1,377157.99511002447,245785.62545888402,297133.01138686127,286588.03081028623,210628.74692400484,0.0,3.0,0.0,1.0,0.0
6,1,1,325959.1254462837,245785.62545888402,247610.84286293594,286588.03081028623,173196.9544723295,0.0,2.0,0.0,0.0,0.0
10,1,1,195995.3289227166,163857.08361886116,148566.50576642336,171952.81842794758,156950.7781590414,0.0,2.0,0.0,0.0,0.0
14,1,1,140125.58467380254,122892.8127064978,106118.9326679577,122823.44176098387,84703.59456202234,0.0,2.0,0.0,0.0,0.0
15,1,1,127699.6908537429,122892.8127064978,99044.33716139497,107470.51153111353,81607.17754797195,0.0,1.0,0.0,1.0,0.0
17,1,1,114310.0203959948,98314.25016152716,87392.06220796605,95529.34360342876,64832.5178186731,0.0,3.0,0.0,1.0,0.0
20,1,1,98314.25016152716,98314.25016152716,74283.2528649635,85976.40923580785,46688.618603733885,0.0,0.0,0.0,0.0,0.0
25,1,1,78027.72091877811,70224.46440558603,59426.602289051094,66135.69941345185,43629.22938758029,0.0,3.0,0.0,1.0,0.0
30,1,1,65472.3297151053,61446.4063532489,49522.168580697486,57317.60615235322,28947.945409341144,0.0,2.0,0.0,0.0,0.0
35,1,1,55578.30244729471,54619.02786842154,42447.57306718308,47764.67179497547,17353.60226548527,0.0,1.0,0.0,1.0,0.0
40,1,1,49157.12508443465,49157.12508443465,37141.62643248175,42988.204617903924,19357.5418115754,0.0,0.0,0.0,0.0,0.0
45,1,1,43503.39996795432,40964.27090216593,33014.77905379832,37381.04749424225,12174.548754982045,0.0,3.0,0.0,1.0,0.0
50,1,1,39300.30779760507,37813.17314209003,29713.301147445254,34390.56369257642,13067.142738246506,0.0,2.0,0.0,0.0,0.0
