pods,cpu,mem,tolerance_0.0001_efficiency,tolerance_0.0001_excess_pods,tolerance_0.1_efficiency,tolerance_0.1_excess_pods,tolerance_0.01_efficiency,tolerance_0.01_excess_pods,tolerance_0.001_efficiency,tolerance_0.001_excess_pods
10,1,2,493792.31031941023,0.0,493792.31031941023,0.0,493792.31031941023,0.0,493792.31031941023,0.0
10,1,4,241164.55624211856,0.0,241164.55624211856,0.0,241164.55624211856,0.0,241164.55624211856,0.0
10,2,2,213665.96091205213,2.0,213665.96091205213,2.0,213665.96091205213,2.0,213665.96091205213,2.0
17,7,7,45832.61758754761,0.0,45832.61758754761,0.0,45832.61758754761,0.0,45832.61758754761,0.0
50,1,2,101763.01444902162,0.0,101763.01444902162,0.0,101763.01444902162,0.0,101763.01444902162,0.0
50,1,4,63176.271222509706,0.0,63176.271222509706,0.0,63176.271222509706,0.0,63176.271222509706,0.0
50,2,2,56603.497487340246,2.0,49307.5294412428,2.0,56603.497487340246,2.0,56603.497487340246,2.0
75,3,5,24978.299618238754,1.0,24978.299618238754,1.0,24978.299618238754,1.0,24978.299618238754,1.0
100,1,2,56603.497487340246,4.0,50881.50722451081,0.0,56603.497487340246,4.0,56603.497487340246,4.0
100,1,4,57880.621211285266,0.0,57880.621211285266,0.0,57880.621211285266,0.0,57880.621211285266,0.0
100,2,2,29508.275532826185,0.0,29508.275532826185,0.0,29508.275532826185,0.0,29508.275532826185,0.0
115,4,2,12063.679786900995,1.0,12063.679786900995,1.0,12063.679786900995,1.0,12063.679786900995,1.0
287,1,6,18660.58102839488,1.0,18660.58102839488,1.0,18660.58102839488,1.0,18660.58102839488,1.0
400,1,2,14117.512311519,0.0,14117.512311519,0.0,14117.512311519,0.0,14117.512311519,0.0
400,1,4,11993.026766150411,16.0,11993.026766150411,16.0,11993.026766150411,16.0,11993.026766150411,16.0
400,2,2,6760.301553647628,0.0,6760.301553647628,0.0,6760.301553647628,0.0,6760.301553647628,0.0
439,1,9,9341.553043766442,11.0,9341.553043766442,11.0,9341.553043766442,11.0,9341.553043766442,11.0
1000,1,2,5334.230474839812,0.0,5334.230474839812,0.0,5334.230474839812,0.0,5334.230474839812,0.0
1000,1,4,4129.553285285119,0.0,4129.553285285119,0.0,4129.553285285119,0.0,4129.553285285119,0.0
1000,2,2,2501.2692594467467,0.0,2501.2692594467467,0.0,2501.2692594467467,0.0,2501.2692594467467,0.0
