instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
m8a.4xlarge,ap-northeast-1d,1,1.0,10,1,2,16.0,6.0,0.1317,765811.5376,0.0082,1,363426.1283
m8a.4xlarge,ap-northeast-1d,1,1.0,10,1,4,16.0,6.0,0.1317,765811.5376,0.0082,1,363426.1283
m8a.4xlarge,ap-northeast-1d,2,1.0,10,2,2,16.0,6.0,0.2634,765811.5376,0.0165,2,181713.0642
m8a.metal-24xl,ap-northeast-1a,2,1.0,17,7,7,26.0,9.0,1.6072,1244443.7486,0.0618,2,29780.5009
m8a.4xlarge,ap-northeast-1d,4,1.0,50,1,2,64.0,14.0,0.5268,3063246.1504,0.0082,4,90856.5321
m8a.4xlarge,ap-northeast-1d,4,1.0,50,1,4,64.0,14.0,0.5268,3063246.1504,0.0082,4,90856.5321
m8a.4xlarge,ap-northeast-1d,7,1.0,50,2,2,56.0,6.0,0.9219,2680340.3816,0.0165,7,51918.0183
m8a.metal-24xl,ap-northeast-1a,3,1.0,75,3,5,96.0,21.0,2.4108,4594869.2256,0.0251,3,19853.6673
m8a.4xlarge,ap-northeast-1d,7,1.0,100,1,2,112.0,12.0,0.9219,5360680.7632,0.0082,7,51918.0183
m8a.4xlarge,ap-northeast-1d,7,1.0,100,1,4,112.0,12.0,0.9219,5360680.7632,0.0082,7,51918.0183
m8a.4xlarge,ap-northeast-1d,13,1.0,100,2,2,104.0,4.0,1.7121,4977774.9944,0.0165,13,27955.856
m8a.4xlarge,ap-northeast-1d,29,1.0,115,4,2,116.0,1.0,3.8193,5552133.6476,0.0329,29,12531.9355
m8a.metal-24xl,ap-northeast-1a,5,1.0,287,1,6,320.0,33.0,4.018,15316230.752,0.0126,5,11912.2004
m8a.4xlarge,ap-northeast-1d,25,1.0,400,1,2,400.0,0.0,3.2925,19145288.44,0.0082,25,14537.0451
m8a.4xlarge,ap-northeast-1d,25,1.0,400,1,4,400.0,0.0,3.2925,19145288.44,0.0082,25,14537.0451
m8a.4xlarge,ap-northeast-1d,50,1.0,400,2,2,400.0,0.0,6.585,19145288.44,0.0165,50,7268.5226
m8a.4xlarge,ap-northeast-1d,63,1.0,439,1,9,441.0,2.0,8.2971,21107680.5051,0.0188,63,5768.6687
m8a.4xlarge,ap-northeast-1d,63,1.0,1000,1,2,1008.0,8.0,8.2971,48246126.8688,0.0082,63,5768.6687
m8a.4xlarge,ap-northeast-1d,63,1.0,1000,1,4,1008.0,8.0,8.2971,48246126.8688,0.0082,63,5768.6687
m8a.4xlarge,ap-northeast-1d,125,1.0,1000,2,2,1000.0,0.0,16.4625,47863221.1,0.0165,125,2907.409
