pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,231291.03738636366,231291.03738636366,143639.6715328467,143639.6715328467,0.0,0.0,0.0,0.0
10,1,4,140958.55180124223,9213.699499565491,132690.57798657718,132690.57798657718,0.0,182.0,0.0,0.0
10,2,2,93986.05544072948,22358.15858087007,56995.27523560209,21608.02172387169,0.0,38.0,0.0,38.0
17,7,7,16304.723559632,7258.664275174335,8988.522914783294,13149.168190670447,0.0,23.0,0.0,1.0
50,1,2,46258.20746818182,46258.20746818182,28727.934306569343,28727.934306569343,0.0,0.0,0.0,0.0
50,1,4,34847.685885926425,9213.699499565491,26538.115602684564,26538.115602684564,0.0,142.0,0.0,0.0
50,2,2,21245.4259725574,10988.345427612794,11399.05504816754,10804.010861935845,0.0,46.0,0.0,46.0
75,3,5,9093.983264229322,5433.835947497511,3965.791464966606,7202.673907957232,0.0,53.0,0.0,21.0
100,1,2,22869.226164044943,22869.226164044943,14363.967153284671,14363.967153284671,0.0,0.0,0.0,0.0
100,1,4,17438.62706483862,9213.699499565491,13269.057802013423,13269.057802013423,0.0,92.0,0.0,0.0
100,2,2,10493.199451223669,5433.835947497511,5699.52752434555,7202.673907957231,0.0,92.0,0.0,44.0
115,4,2,4476.043011153243,3576.174275731889,2586.385738014813,4321.604344774339,0.0,29.0,0.0,5.0
287,1,6,5228.977290735902,5210.704903986694,4002.1401451985944,5196.822961696994,0.0,1.0,0.0,1.0
400,1,2,5340.786066307871,3967.15756645159,3590.991788321168,3590.991788321168,0.0,134.0,0.0,0.0
400,1,4,4405.866298194276,3937.6376339570975,3317.264450503356,3317.264450503356,0.0,48.0,0.0,0.0
400,2,2,2552.00767168478,2123.8586539333523,1424.881881070026,2400.89130265241,0.0,80.0,0.0,32.0
439,1,9,2949.012838806398,2476.9427424037526,984.7178772870336,2598.411480848497,0.0,84.0,0.0,71.0
1000,1,2,2063.60180607801,1772.383698272735,1436.396715328467,1436.396715328467,0.0,160.0,0.0,0.0
1000,1,4,1754.7306418329972,1741.836039794735,1326.9057802013424,1326.9057802013424,0.0,8.0,0.0,0.0
1000,2,2,1001.1008776893294,1001.0912768838742,569.9527524319373,1028.9534154224614,0.0,0.0,0.0,8.0
