instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.medium,ap-northeast-1a,1,50.0,1,1,1,1.0,0.0,0.0187,20353.6113,0.0187,1,1088428.411
t3.medium,ap-northeast-1a,5,50.0,5,1,1,5.0,0.0,0.0935,101768.0564,0.0187,5,217685.6822
t3.medium,ap-northeast-1a,6,50.0,6,1,1,6.0,0.0,0.1122,122121.6677,0.0187,6,181404.7352
t3.medium,ap-northeast-1a,10,50.0,10,1,1,10.0,0.0,0.187,203536.1129,0.0187,10,108842.8411
t3.medium,ap-northeast-1a,14,50.0,14,1,1,14.0,0.0,0.2618,284950.558,0.0187,14,77744.8865
t3.medium,ap-northeast-1a,15,50.0,15,1,1,15.0,0.0,0.2805,305304.1693,0.0187,15,72561.8941
t3.medium,ap-northeast-1a,17,50.0,17,1,1,17.0,0.0,0.3179,346011.3919,0.0187,17,64025.2006
t3.medium,ap-northeast-1a,20,50.0,20,1,1,20.0,0.0,0.374,407072.2257,0.0187,20,54421.4206
t3.medium,ap-northeast-1a,25,50.0,25,1,1,25.0,0.0,0.4675,508840.2821,0.0187,25,43537.1364
t3.medium,ap-northeast-1a,30,50.0,30,1,1,30.0,0.0,0.561,610608.3386,0.0187,30,36280.947
t3.medium,ap-northeast-1a,35,50.0,35,1,1,35.0,0.0,0.6545,712376.395,0.0187,35,31097.9546
t3.medium,ap-northeast-1a,40,50.0,40,1,1,40.0,0.0,0.748,814144.4514,0.0187,40,27210.7103
t3.medium,ap-northeast-1a,45,50.0,45,1,1,45.0,0.0,0.8415,915912.5079,0.0187,45,24187.298
t3.medium,ap-northeast-1a,50,50.0,50,1,1,50.0,0.0,0.935,1017680.5643,0.0187,50,21768.5682
