pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1060083.9218750002,325009.72985436895,1060083.9218750002,559335.1619318181,1060083.9218750002,0.0,3.0,0.0,1.0,0.0
5,1,1,221223.21897321427,162504.8649878641,212016.78416666668,186445.05413510103,228023.0894308943,0.0,3.0,0.0,1.0,0.0
6,1,1,186445.05413510103,162504.8649878641,176680.65350115742,186445.05413510103,93155.79982927871,0.0,2.0,0.0,0.0,0.0
10,1,1,111867.03244318183,108336.5766450917,106008.39213541668,111867.03244318183,96333.81924460431,0.0,2.0,0.0,0.0,0.0
14,1,1,79905.02319109462,81252.43247876213,75720.28008078232,79905.02319109462,58608.51823708206,0.0,2.0,0.0,0.0,0.0
15,1,1,74295.67753514057,81252.43247876213,70672.26141203704,69916.89528586647,55239.581976988324,0.0,1.0,0.0,1.0,0.0
17,1,1,65584.1627620463,65001.94598058252,62357.87772130911,62148.351378367,28776.026933981368,0.0,3.0,0.0,1.0,0.0
20,1,1,55933.51623579546,65001.94598058252,53004.196054687505,55933.51623579546,48650.54948424069,0.0,0.0,0.0,0.0,0.0
25,1,1,44644.92358695653,46429.96141767387,42403.35684166667,43025.78172068316,19324.474788600066,0.0,3.0,0.0,1.0,0.0
30,1,1,37289.01082070707,40626.216239381065,35336.13070601852,37289.01082070707,20067.41729110034,0.0,2.0,0.0,0.0,0.0
35,1,1,31899.640826897285,36112.192212034046,30288.11203231292,31074.17568479938,13586.087731288548,0.0,1.0,0.0,1.0,0.0
40,1,1,27946.90946061036,32500.972992718445,26502.098027343753,27966.75811789773,12372.124075112106,0.0,0.0,0.0,0.0,0.0
45,1,1,24805.962222501996,27084.144159587377,23557.42047067901,24318.92010278828,8794.964961692025,0.0,3.0,0.0,1.0,0.0
50,1,1,22348.0110261067,25000.748456080888,21201.678422916666,22373.406493181817,8970.64588997696,0.0,2.0,0.0,0.0,0.0
