pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1339053.375,1090423.5244299674,1339053.375,875048.7866666666,1218779.119760479,0.0,1.0,0.0,1.0,0.0
5,1,1,329262.465448505,363474.5079623598,267810.6747368421,291682.92913580243,385162.5967540574,0.0,1.0,0.0,1.0,0.0
6,1,1,291682.92913580243,363474.5079623598,223175.56231725146,291682.92913580243,192317.30421579134,0.0,0.0,0.0,0.0,0.0
10,1,1,218084.70475570034,218084.70475570034,133905.33743421052,175009.7574222222,137056.76852540273,0.0,0.0,0.0,0.0,0.0
14,1,1,150860.7579025301,150860.7579025301,95646.66957572504,125006.96961451248,55040.736130374484,0.0,0.0,0.0,0.0,0.0
15,1,1,135351.1227577601,130714.57314037485,89270.22494152047,109381.09840277777,76781.67564614976,0.0,1.0,0.0,1.0,0.0
17,1,1,117857.55326991086,115315.19870249166,78767.84554270624,97227.64304526748,68488.64669238187,0.0,1.0,0.0,1.0,0.0
20,1,1,103161.79408320492,103161.79408320492,66952.6687006579,87504.87873333333,38619.4112208788,0.0,0.0,0.0,0.0,0.0
25,1,1,78379.7756515318,78379.7756515318,53562.13495789474,67311.44518080211,34725.29427976879,1.0,1.0,0.0,1.0,0.0
30,1,1,67560.044769593,67560.044769593,44635.112470760236,58336.58581728395,21545.391201519913,0.0,0.0,0.0,0.0,0.0
35,1,1,55970.57712849952,55970.57712849952,38258.66783029001,48613.821515775024,22732.684121033606,1.0,1.0,0.0,1.0,0.0
40,1,1,50226.55991372843,50226.55991372843,33476.33435032895,43752.439366666666,13405.714238788916,0.0,0.0,0.0,0.0,0.0
45,1,1,43526.202291780915,43526.202291780915,29756.741647173487,38045.599449695444,17279.107721235072,1.0,1.0,0.0,1.0,0.0
50,1,1,39971.34588895522,39971.34588895522,26781.067481578946,35001.951491555556,14996.758728031637,0.0,0.0,0.0,0.0,0.0
