alpha,cost,performance,perf_per_cost,actual_pods,excess_pods,instance_types
0.0,1.7894,2282721,1275691.1031630712,116,1,"{'c6gd.2xlarge_use1-az2': 8, 'c6gd.2xlarge_use1-az6': 50}"
0.01,1.7894,2282721,1275691.1031630712,116,1,"{'c6gd.2xlarge_use1-az2': 8, 'c6gd.2xlarge_use1-az6': 50}"
0.02,1.7894,2282721,1275691.1031630712,116,1,"{'c6gd.2xlarge_use1-az2': 8, 'c6gd.2xlarge_use1-az6': 50}"
0.03,1.7894,2282721,1275691.1031630712,116,1,"{'c6gd.2xlarge_use1-az2': 8, 'c6gd.2xlarge_use1-az6': 50}"
0.04,1.7894,2282721,1275691.1031630712,116,1,"{'c6gd.2xlarge_use1-az2': 8, 'c6gd.2xlarge_use1-az6': 50}"
0.05,1.7894,2282721,1275691.1031630712,116,1,"{'c6gd.2xlarge_use1-az2': 8, 'c6gd.2xlarge_use1-az6': 50}"
0.06,1.7894,2282721,1275691.1031630712,116,1,"{'c6gd.2xlarge_use1-az2': 8, 'c6gd.2xlarge_use1-az6': 50}"
0.07,1.7894,2282721,1275691.1031630712,116,1,"{'c6gd.2xlarge_use1-az2': 8, 'c6gd.2xlarge_use1-az6': 50}"
0.08,1.7894,2282721,1275691.1031630712,116,1,"{'c6gd.2xlarge_use1-az2': 8, 'c6gd.2xlarge_use1-az6': 50}"
0.09,1.7894,2282721,1275691.1031630712,116,1,"{'c6gd.2xlarge_use1-az2': 8, 'c6gd.2xlarge_use1-az6': 50}"
0.1,1.7894,2282721,1275691.1031630712,116,1,"{'c6gd.2xlarge_use1-az2': 8, 'c6gd.2xlarge_use1-az6': 50}"
0.11,1.7894,2282721,1275691.1031630712,116,1,"{'c6gd.2xlarge_use1-az2': 8, 'c6gd.2xlarge_use1-az6': 50}"
0.12,1.7894,2282721,1275691.1031630712,116,1,"{'c6gd.2xlarge_use1-az2': 8, 'c6gd.2xlarge_use1-az6': 50}"
0.13,1.7894,2282721,1275691.1031630712,116,1,"{'c6gd.2xlarge_use1-az2': 8, 'c6gd.2xlarge_use1-az6': 50}"
0.14,1.7894,2282721,1275691.1031630712,116,1,"{'c6gd.2xlarge_use1-az2': 8, 'c6gd.2xlarge_use1-az6': 50}"
0.15,1.7894,2282721,1275691.1031630712,116,1,"{'c6gd.2xlarge_use1-az2': 8, 'c6gd.2xlarge_use1-az6': 50}"
0.16,1.7894,2282721,1275691.1031630712,116,1,"{'c6gd.2xlarge_use1-az2': 8, 'c6gd.2xlarge_use1-az6': 50}"
0.17,1.7894,2282721,1275691.1031630712,116,1,"{'c6gd.2xlarge_use1-az2': 8, 'c6gd.2xlarge_use1-az6': 50}"
0.18,1.7894,2282721,1275691.1031630712,116,1,"{'c6gd.2xlarge_use1-az2': 8, 'c6gd.2xlarge_use1-az6': 50}"
0.19,1.7894,2282721,1275691.1031630712,116,1,"{'c6gd.2xlarge_use1-az2': 8, 'c6gd.2xlarge_use1-az6': 50}"
0.2,1.7894,2282721,1275691.1031630712,116,1,"{'c6gd.2xlarge_use1-az2': 8, 'c6gd.2xlarge_use1-az6': 50}"
0.21,1.7894,2282721,1275691.1031630712,116,1,"{'c6gd.2xlarge_use1-az2': 8, 'c6gd.2xlarge_use1-az6': 50}"
0.22,1.7894,2282721,1275691.1031630712,116,1,"{'c6gd.2xlarge_use1-az2': 8, 'c6gd.2xlarge_use1-az6': 50}"
0.23,1.7894,2282721,1275691.1031630712,116,1,"{'c6gd.2xlarge_use1-az2': 8, 'c6gd.2xlarge_use1-az6': 50}"
0.24,3.125,3935726,1259432.64,200,85,"{'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az6': 50}"
0.25,4.805,5903590,1228634.8595213317,300,185,"{'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az4': 50, 'c6gd.2xlarge_use1-az6': 50}"
