alpha,cost,performance,perf_per_cost,actual_pods,excess_pods,instance_types
0.0,1.5246,5652293,3707394.214876033,288,1,{'r6g.8xlarge_use1-az5': 9}
0.01,1.5246,5652293,3707394.214876033,288,1,{'r6g.8xlarge_use1-az5': 9}
0.02,1.5246,5652293,3707394.214876033,288,1,{'r6g.8xlarge_use1-az5': 9}
0.03,1.5246,5652293,3707394.214876033,288,1,{'r6g.8xlarge_use1-az5': 9}
0.04,1.5246,5652293,3707394.214876033,288,1,{'r6g.8xlarge_use1-az5': 9}
0.05,1.5246,5652293,3707394.214876033,288,1,{'r6g.8xlarge_use1-az5': 9}
0.06,1.5246,5652293,3707394.214876033,288,1,{'r6g.8xlarge_use1-az5': 9}
0.07,1.5246,5652293,3707394.214876033,288,1,{'r6g.8xlarge_use1-az5': 9}
0.08,1.5246,5652293,3707394.214876033,288,1,{'r6g.8xlarge_use1-az5': 9}
0.09,1.5246,5652293,3707394.214876033,288,1,{'r6g.8xlarge_use1-az5': 9}
0.1,1.5246,5652293,3707394.214876033,288,1,{'r6g.8xlarge_use1-az5': 9}
0.11,1.5246,5652293,3707394.214876033,288,1,{'r6g.8xlarge_use1-az5': 9}
0.12,1.5246,5652293,3707394.214876033,288,1,{'r6g.8xlarge_use1-az5': 9}
0.13,1.5246,5652293,3707394.214876033,288,1,{'r6g.8xlarge_use1-az5': 9}
0.14,1.5246,5652293,3707394.214876033,288,1,{'r6g.8xlarge_use1-az5': 9}
0.15,1.5246,5652293,3707394.214876033,288,1,{'r6g.8xlarge_use1-az5': 9}
0.16,1.5246,5652293,3707394.214876033,288,1,{'r6g.8xlarge_use1-az5': 9}
0.17,1.5246,5652293,3707394.214876033,288,1,{'r6g.8xlarge_use1-az5': 9}
0.18,1.5246,5652293,3707394.214876033,288,1,{'r6g.8xlarge_use1-az5': 9}
0.19,1.5246,5652293,3707394.214876033,288,1,{'r6g.8xlarge_use1-az5': 9}
0.2,1.5246,5652293,3707394.214876033,288,1,{'r6g.8xlarge_use1-az5': 9}
0.21,1.5246,5652293,3707394.214876033,288,1,{'r6g.8xlarge_use1-az5': 9}
0.22,1.5246,5652293,3707394.214876033,288,1,{'r6g.8xlarge_use1-az5': 9}
0.23,5.082,18840977,3707394.214876033,960,673,{'r6g.8xlarge_use1-az5': 30}
0.24,5.082,18840977,3707394.214876033,960,673,{'r6g.8xlarge_use1-az5': 30}
0.25,6.9174999999999995,24795987,3584530.2102782796,1152,865,"{'r6g.8xlarge_use1-az5': 30, 'r8g.48xlarge_use1-az4': 1}"
0.26,6.9174999999999995,24795987,3584530.2102782796,1152,865,"{'r6g.8xlarge_use1-az5': 30, 'r8g.48xlarge_use1-az4': 1}"
0.27,43.829800000000006,130001170,2966045.2527549746,4544,4257,"{'r6g.8xlarge_use1-az5': 30, 'r8g.16xlarge_use1-az6': 50, 'r8g.48xlarge_use1-az4': 1, 'r8gd.metal-48xl_use1-az6': 1}"
0.28,47.4556,139920911,2948459.430001939,4864,4577,"{'m8g.metal-48xl_use1-az4': 1, 'r6g.8xlarge_use1-az5': 30, 'r8g.16xlarge_use1-az6': 50, 'r8g.48xlarge_use1-az4': 1, 'r8gd.metal-48xl_use1-az6': 1, 'r8gn.metal-48xl_use1-az6': 1}"
0.29,52.15,152043457,2915502.5328322146,5258,4971,"{'i8ge.metal-24xl_use1-az4': 1, 'i8ge.metal-48xl_use1-az6': 1, 'm8g.metal-48xl_use1-az4': 1, 'r6g.8xlarge_use1-az5': 30, 'r8g.16xlarge_use1-az6': 50, 'r8g.48xlarge_use1-az4': 1, 'r8g.medium_use1-az6': 10, 'r8gd.metal-24xl_use1-az6': 1, 'r8gd.metal-48xl_use1-az6': 1, 'r8gn.metal-48xl_use1-az6': 1}"
0.3,120.13730000000001,325121841,2706252.276670109,11407,11120,"{'i8ge.metal-24xl_use1-az4': 1, 'i8ge.metal-48xl_use1-az6': 1, 'm8g.metal-48xl_use1-az4': 1, 'r6a.16xlarge_use1-az5': 1, 'r6g.8xlarge_use1-az5': 30, 'r7gd.16xlarge_use1-az6': 50, 'r8g.16xlarge_use1-az6': 50, 'r8g.24xlarge_use1-az6': 30, 'r8g.48xlarge_use1-az4': 1, 'r8g.medium_use1-az5': 5, 'r8g.medium_use1-az6': 10, 'r8gd.metal-24xl_use1-az6': 1, 'r8gd.metal-48xl_use1-az6': 1, 'r8gn.metal-48xl_use1-az6': 1}"
0.31,170.65399999999997,445868129,2612702.485649326,15341,15054,"{'i8ge.metal-24xl_use1-az4': 1, 'i8ge.metal-48xl_use1-az6': 1, 'm8g.metal-48xl_use1-az4': 1, 'r6a.16xlarge_use1-az5': 1, 'r6a.48xlarge_use1-az6': 1, 'r6a.8xlarge_use1-az4': 50, 'r6g.8xlarge_use1-az5': 30, 'r7gd.16xlarge_use1-az6': 50, 'r8g.16xlarge_use1-az2': 30, 'r8g.16xlarge_use1-az6': 50, 'r8g.24xlarge_use1-az6': 30, 'r8g.48xlarge_use1-az4': 1, 'r8g.48xlarge_use1-az6': 1, 'r8g.medium_use1-az2': 30, 'r8g.medium_use1-az5': 5, 'r8g.medium_use1-az6': 10, 'r8gd.metal-24xl_use1-az6': 1, 'r8gd.metal-48xl_use1-az6': 1, 'r8gn.metal-48xl_use1-az6': 1}"
0.32,386.2822,942200059,2439149.5628803205,30428,30141,"{'i7i.metal-24xl_use1-az6': 40, 'i8ge.metal-24xl_use1-az4': 1, 'i8ge.metal-48xl_use1-az6': 1, 'm8g.metal-48xl_use1-az4': 1, 'r6a.16xlarge_use1-az5': 1, 'r6a.32xlarge_use1-az6': 5, 'r6a.48xlarge_use1-az6': 1, 'r6a.8xlarge_use1-az4': 50, 'r6a.8xlarge_use1-az5': 10, 'r6g.8xlarge_use1-az5': 30, 'r7a.48xlarge_use1-az6': 50, 'r7gd.16xlarge_use1-az6': 50, 'r8g.16xlarge_use1-az2': 30, 'r8g.16xlarge_use1-az6': 50, 'r8g.24xlarge_use1-az2': 5, 'r8g.24xlarge_use1-az6': 30, 'r8g.48xlarge_use1-az4': 1, 'r8g.48xlarge_use1-az6': 1, 'r8g.medium_use1-az1': 15, 'r8g.medium_use1-az2': 30, 'r8g.medium_use1-az5': 5, 'r8g.medium_use1-az6': 10, 'r8gd.metal-24xl_use1-az6': 1, 'r8gd.metal-48xl_use1-az6': 1, 'r8gn.metal-48xl_use1-az2': 1, 'r8gn.metal-48xl_use1-az6': 1}"
0.33,454.6269,1092481875,2403029.5503741247,35324,35037,"{'i7i.metal-24xl_use1-az6': 40, 'i7i.metal-48xl_use1-az6': 1, 'i8ge.metal-24xl_use1-az4': 1, 'i8ge.metal-48xl_use1-az6': 1, 'm8g.metal-48xl_use1-az4': 1, 'r6a.16xlarge_use1-az4': 20, 'r6a.16xlarge_use1-az5': 1, 'r6a.16xlarge_use1-az6': 20, 'r6a.32xlarge_use1-az6': 5, 'r6a.48xlarge_use1-az6': 1, 'r6a.8xlarge_use1-az4': 50, 'r6a.8xlarge_use1-az5': 10, 'r6g.8xlarge_use1-az5': 30, 'r7a.48xlarge_use1-az6': 50, 'r7gd.16xlarge_use1-az6': 50, 'r8g.16xlarge_use1-az2': 30, 'r8g.16xlarge_use1-az5': 1, 'r8g.16xlarge_use1-az6': 50, 'r8g.24xlarge_use1-az2': 5, 'r8g.24xlarge_use1-az4': 5, 'r8g.24xlarge_use1-az6': 30, 'r8g.48xlarge_use1-az4': 1, 'r8g.48xlarge_use1-az6': 1, 'r8g.8xlarge_use1-az6': 50, 'r8g.medium_use1-az1': 15, 'r8g.medium_use1-az2': 30, 'r8g.medium_use1-az5': 5, 'r8g.medium_use1-az6': 10, 'r8gd.metal-24xl_use1-az6': 1, 'r8gd.metal-48xl_use1-az6': 1, 'r8gn.metal-48xl_use1-az2': 1, 'r8gn.metal-48xl_use1-az6': 1}"
0.34,752.0357999999999,1709435843,2273077.749733838,54853,54566,"{'i7i.metal-24xl_use1-az6': 40, 'i7i.metal-48xl_use1-az6': 1, 'i8ge.metal-24xl_use1-az4': 1, 'i8ge.metal-48xl_use1-az6': 1, 'inf2.48xlarge_use1-az6': 25, 'm7g.16xlarge_use1-az5': 1, 'm8g.metal-48xl_use1-az2': 10, 'm8g.metal-48xl_use1-az4': 1, 'm8g.metal-48xl_use1-az6': 40, 'r6a.16xlarge_use1-az4': 20, 'r6a.16xlarge_use1-az5': 1, 'r6a.16xlarge_use1-az6': 20, 'r6a.32xlarge_use1-az4': 1, 'r6a.32xlarge_use1-az6': 5, 'r6a.48xlarge_use1-az4': 1, 'r6a.48xlarge_use1-az5': 1, 'r6a.48xlarge_use1-az6': 1, 'r6a.8xlarge_use1-az4': 50, 'r6a.8xlarge_use1-az5': 10, 'r6g.8xlarge_use1-az5': 30, 'r7a.24xlarge_use1-az2': 1, 'r7a.24xlarge_use1-az4': 5, 'r7a.32xlarge_use1-az6': 50, 'r7a.48xlarge_use1-az6': 50, 'r7g.16xlarge_use1-az1': 1, 'r7gd.16xlarge_use1-az6': 50, 'r8g.12xlarge_use1-az2': 5, 'r8g.16xlarge_use1-az2': 30, 'r8g.16xlarge_use1-az4': 25, 'r8g.16xlarge_use1-az5': 1, 'r8g.16xlarge_use1-az6': 50, 'r8g.24xlarge_use1-az2': 5, 'r8g.24xlarge_use1-az4': 5, 'r8g.24xlarge_use1-az5': 1, 'r8g.24xlarge_use1-az6': 30, 'r8g.48xlarge_use1-az2': 1, 'r8g.48xlarge_use1-az4': 1, 'r8g.48xlarge_use1-az6': 1, 'r8g.8xlarge_use1-az6': 50, 'r8g.medium_use1-az1': 15, 'r8g.medium_use1-az2': 30, 'r8g.medium_use1-az4': 15, 'r8g.medium_use1-az5': 5, 'r8g.medium_use1-az6': 10, 'r8gd.metal-24xl_use1-az6': 1, 'r8gd.metal-48xl_use1-az6': 1, 'r8gn.metal-48xl_use1-az2': 1, 'r8gn.metal-48xl_use1-az6': 1, 'x8g.48xlarge_use1-az1': 1}"
0.35000000000000003,798.1846,1802598103,2258372.4411895243,57909,57622,"{'i7i.metal-24xl_use1-az6': 40, 'i7i.metal-48xl_use1-az6': 1, 'i8ge.metal-24xl_use1-az4': 1, 'i8ge.metal-48xl_use1-az6': 1, 'inf2.48xlarge_use1-az6': 25, 'm7g.16xlarge_use1-az5': 1, 'm8g.metal-48xl_use1-az2': 10, 'm8g.metal-48xl_use1-az4': 1, 'm8g.metal-48xl_use1-az6': 40, 'r6a.16xlarge_use1-az4': 20, 'r6a.16xlarge_use1-az5': 1, 'r6a.16xlarge_use1-az6': 20, 'r6a.24xlarge_use1-az4': 1, 'r6a.32xlarge_use1-az4': 1, 'r6a.32xlarge_use1-az5': 1, 'r6a.32xlarge_use1-az6': 5, 'r6a.48xlarge_use1-az2': 5, 'r6a.48xlarge_use1-az4': 1, 'r6a.48xlarge_use1-az5': 1, 'r6a.48xlarge_use1-az6': 1, 'r6a.8xlarge_use1-az4': 50, 'r6a.8xlarge_use1-az5': 10, 'r6g.12xlarge_use1-az5': 5, 'r6g.8xlarge_use1-az5': 30, 'r6i.16xlarge_use1-az5': 1, 'r7a.24xlarge_use1-az2': 1, 'r7a.24xlarge_use1-az4': 5, 'r7a.32xlarge_use1-az2': 1, 'r7a.32xlarge_use1-az6': 50, 'r7a.48xlarge_use1-az6': 50, 'r7g.16xlarge_use1-az1': 1, 'r7gd.16xlarge_use1-az6': 50, 'r7i.24xlarge_use1-az6': 15, 'r8g.12xlarge_use1-az2': 5, 'r8g.16xlarge_use1-az2': 30, 'r8g.16xlarge_use1-az4': 25, 'r8g.16xlarge_use1-az5': 1, 'r8g.16xlarge_use1-az6': 50, 'r8g.24xlarge_use1-az2': 5, 'r8g.24xlarge_use1-az4': 5, 'r8g.24xlarge_use1-az5': 1, 'r8g.24xlarge_use1-az6': 30, 'r8g.48xlarge_use1-az2': 1, 'r8g.48xlarge_use1-az4': 1, 'r8g.48xlarge_use1-az6': 1, 'r8g.8xlarge_use1-az6': 50, 'r8g.medium_use1-az1': 15, 'r8g.medium_use1-az2': 30, 'r8g.medium_use1-az4': 15, 'r8g.medium_use1-az5': 5, 'r8g.medium_use1-az6': 10, 'r8gd.metal-24xl_use1-az6': 1, 'r8gd.metal-48xl_use1-az6': 1, 'r8gn.metal-48xl_use1-az2': 1, 'r8gn.metal-48xl_use1-az6': 1, 'x8g.48xlarge_use1-az1': 1}"
