instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t4g.large,us-east-1f,1,30.0,1,1,1,2.0,1.0,0.0196,39377.1954,0.0098,1,1004520.2915
t4g.large,us-east-1f,3,30.0,5,1,1,6.0,1.0,0.0588,118131.5863,0.0098,3,334840.0972
t4g.large,us-east-1f,3,30.0,6,1,1,6.0,0.0,0.0588,118131.5863,0.0098,3,334840.0972
t4g.large,us-east-1f,5,30.0,10,1,1,10.0,0.0,0.098,196885.9771,0.0098,5,200904.0583
t4g.large,us-east-1f,7,30.0,14,1,1,14.0,0.0,0.1372,275640.368,0.0098,7,143502.8988
t4g.large,us-east-1f,8,30.0,15,1,1,16.0,1.0,0.1568,315017.5634,0.0098,8,125565.0364
t4g.large,us-east-1f,9,30.0,17,1,1,18.0,1.0,0.1764,354394.7589,0.0098,9,111613.3657
t4g.large,us-east-1f,10,30.0,20,1,1,20.0,0.0,0.196,393771.9543,0.0098,10,100452.0292
t4g.large,us-east-1f,13,30.0,25,1,1,26.0,1.0,0.2548,511903.5406,0.0098,13,77270.7917
t4g.large,us-east-1f,15,30.0,30,1,1,30.0,0.0,0.294,590657.9314,0.0098,15,66968.0194
t4g.large,us-east-1f,18,30.0,35,1,1,36.0,1.0,0.3528,708789.5177,0.0098,18,55806.6829
t4g.large,us-east-1f,20,30.0,40,1,1,40.0,0.0,0.392,787543.9086,0.0098,20,50226.0146
t4g.large,us-east-1f,23,30.0,45,1,1,46.0,1.0,0.4508,905675.4949,0.0098,23,43674.7953
t4g.large,us-east-1f,25,30.0,50,1,1,50.0,0.0,0.49,984429.8857,0.0098,25,40180.8117
