instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.small,us-west-2d,10,50.0,10,1,2,10.0,0.0,0.082,203536.1129,0.0082,10,248214.7718
m6g.medium,us-west-2d,10,1.0,10,1,4,10.0,0.0,0.143,197708.9612,0.0143,10,138258.0149
c8gn.2xlarge,us-west-2d,3,30.0,10,2,2,12.0,2.0,0.2169,369419.3826,0.0181,3,141931.5286
c8gn.2xlarge,us-west-2d,17,30.0,17,7,7,17.0,0.0,1.2291,523344.1254,0.0723,17,25046.7403
t3.small,us-west-2d,50,50.0,50,1,2,50.0,0.0,0.41,1017680.5643,0.0082,50,49642.9544
m6g.medium,us-west-2d,50,1.0,50,1,4,50.0,0.0,0.715,988544.8062,0.0143,50,27651.603
c8gn.2xlarge,us-west-2d,13,30.0,50,2,2,52.0,2.0,0.9399,1600817.3246,0.0181,13,32753.4297
c8gn.16xlarge,us-west-2d,4,30.0,75,3,5,84.0,9.0,2.6272,2585935.6782,0.0313,4,11717.7788
t3.small,us-west-2d,100,50.0,100,1,2,100.0,0.0,0.82,2035361.1286,0.0082,100,24821.4772
m6g.medium,us-west-2d,100,1.0,100,1,4,100.0,0.0,1.43,1977089.6125,0.0143,100,13825.8015
c8gn.2xlarge,us-west-2d,25,30.0,100,2,2,100.0,0.0,1.8075,3078494.855,0.0181,25,17031.7834
c8gn.2xlarge,us-west-2d,58,30.0,115,4,2,116.0,1.0,4.1934,3571054.0318,0.0362,58,7341.286
r7g.16xlarge,us-west-2a,5,50.0,287,1,6,320.0,33.0,6.2795,8165848.32,0.0196,5,4063.7433
t3.small,us-west-2d,400,50.0,400,1,2,400.0,0.0,3.28,8141444.5143,0.0082,400,6205.3693
m6g.medium,us-west-2d,400,1.0,400,1,4,400.0,0.0,5.72,7908358.45,0.0143,400,3456.4504
c8gn.2xlarge,us-west-2d,100,30.0,400,2,2,400.0,0.0,7.23,12313979.42,0.0181,100,4257.9459
r7g.16xlarge,us-west-2a,8,50.0,439,1,9,448.0,9.0,10.0472,11432187.648,0.0224,8,2539.8396
t3.small,us-west-2d,1000,50.0,1000,1,2,1000.0,0.0,8.2,20353611.2857,0.0082,1000,2482.1477
m6g.medium,us-west-2d,1000,1.0,1000,1,4,1000.0,0.0,14.3,19770896.125,0.0143,1000,1382.5801
c8gn.2xlarge,us-west-2d,250,30.0,1000,2,2,1000.0,0.0,18.075,30784948.55,0.0181,250,1703.1783
