pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1088428.4117647058,320651.3618295019,1088428.4117647058,572342.9563953488,1088428.4117647058,0.0,3.0,0.0,1.0,0.0
5,1,1,226532.57622857142,160325.68097461684,217685.6821390374,190780.985626615,225522.83625730991,0.0,3.0,0.0,1.0,0.0
6,1,1,190780.985626615,160325.68097461684,181404.7351455734,190780.985626615,198200.13134004344,0.0,2.0,0.0,0.0,0.0
10,1,1,114468.5913372093,106883.78730310772,108842.84112299465,114468.5913372093,110874.03951519815,0.0,2.0,0.0,0.0,0.0
14,1,1,81763.2795443759,80162.84047234194,77744.88650005458,81763.2795443759,73517.23927005012,0.0,2.0,0.0,0.0,0.0
15,1,1,76042.12698779705,80162.84047234194,72561.89407011289,71542.86959484011,54471.031271221524,0.0,1.0,0.0,1.0,0.0
17,1,1,67123.90663090687,64130.27237547892,64025.20065503395,63593.66187553833,25848.889247236442,0.0,3.0,0.0,1.0,0.0
20,1,1,57234.29568313954,64130.27237547892,54421.42054812834,57234.29568313954,39817.51297169811,0.0,0.0,0.0,0.0,0.0
25,1,1,45689.914845886444,45807.337413988585,43537.13643636364,44026.381295582774,31719.848592212235,0.0,3.0,0.0,1.0,0.0
30,1,1,38156.19711886305,40081.42023617097,36280.947035056444,38156.19711886305,18777.316046538417,0.0,2.0,0.0,0.0,0.0
35,1,1,32655.506384187473,35627.92909807956,31097.95460002183,31796.830933283087,14025.228491123413,0.0,1.0,0.0,1.0,0.0
40,1,1,28617.14784156977,32065.136190134097,27210.71027406417,28617.14784156977,11345.58208080898,0.0,0.0,0.0,0.0,0.0
45,1,1,25381.135892481427,26720.946824113984,24187.298023370964,24884.47638424847,12082.015640759555,0.0,3.0,0.0,1.0,0.0
50,1,1,22840.600596287703,24665.489377167927,21768.568220320856,22893.71827209302,7734.338799824792,0.0,2.0,0.0,0.0,0.0
