instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
m8a.medium,us-east-1b,10,50.0,10,1,2,10.0,0.0,0.069,478632.211,0.0069,10,693669.871
m8a.medium,us-east-1b,10,50.0,10,1,4,10.0,0.0,0.069,478632.211,0.0069,10,693669.871
m8a.large,us-east-1b,10,10.0,10,2,2,10.0,0.0,0.14,478632.211,0.014,10,341880.1507
m8a.2xlarge,us-east-1b,17,1.0,17,7,7,17.0,0.0,0.9571,813674.7587,0.0563,17,50008.5896
m8a.medium,us-east-1b,50,50.0,50,1,2,50.0,0.0,0.345,2393161.055,0.0069,50,138733.9742
m8a.medium,us-east-1b,50,50.0,50,1,4,50.0,0.0,0.345,2393161.055,0.0069,50,138733.9742
m8a.large,us-east-1b,50,10.0,50,2,2,50.0,0.0,0.7,2393161.055,0.014,50,68376.0301
m8a.xlarge,us-east-1b,75,5.0,75,3,5,75.0,0.0,2.055,3589741.5825,0.0274,75,23291.1052
m8a.medium,us-east-1b,100,50.0,100,1,2,100.0,0.0,0.69,4786322.11,0.0069,100,69366.9871
m8a.medium,us-east-1b,100,50.0,100,1,4,100.0,0.0,0.69,4786322.11,0.0069,100,69366.9871
m8a.large,us-east-1b,100,10.0,100,2,2,100.0,0.0,1.4,4786322.11,0.014,100,34188.0151
m8a.xlarge,us-east-1b,115,5.0,115,4,2,115.0,0.0,3.151,5504270.4265,0.0274,115,15189.8512
m8a.large,us-east-1b,287,10.0,287,1,6,287.0,0.0,4.018,13736744.4557,0.014,287,11912.2004
m8a.medium,us-east-1b,400,50.0,400,1,2,400.0,0.0,2.76,19145288.44,0.0069,400,17341.7468
m8a.medium,us-east-1b,400,50.0,400,1,4,400.0,0.0,2.76,19145288.44,0.0069,400,17341.7468
m8a.large,us-east-1b,400,10.0,400,2,2,400.0,0.0,5.6,19145288.44,0.014,400,8547.0038
x2gd.medium,us-east-1f,439,50.0,439,1,9,439.0,0.0,7.6825,8688468.3354,0.0175,439,2576.1796
m8a.medium,us-east-1b,1000,50.0,1000,1,2,1000.0,0.0,6.9,47863221.1,0.0069,1000,6936.6987
m8a.medium,us-east-1b,1000,50.0,1000,1,4,1000.0,0.0,6.9,47863221.1,0.0069,1000,6936.6987
m8a.large,us-east-1b,1000,10.0,1000,2,2,1000.0,0.0,14.0,47863221.1,0.014,1000,3418.8015
