pods,cpu,mem,actual_pods,excess_pods,Total Assigned Instances,Total Assignable Pods,Total CPU,Total Memory,cost,performance,nodepool_config
10,1,2,12.0,2.0,3,12.0,12.0,48.0,0.0822,574358.6532,"[{'instance_type': 'm8a.xlarge', 'availability_zone': 'use1-az2', 'num_instances': 3, 'T3': 5.0}]"
10,1,4,12.0,2.0,3,12.0,12.0,48.0,0.0822,574358.6532,"[{'instance_type': 'm8a.xlarge', 'availability_zone': 'use1-az2', 'num_instances': 3, 'T3': 5.0}]"
10,2,2,10.0,0.0,5,10.0,20.0,80.0,0.137,478632.211,"[{'instance_type': 'm8a.xlarge', 'availability_zone': 'use1-az2', 'num_instances': 5, 'T3': 5.0}]"
17,7,7,27.0,10.0,1,27.0,192.0,768.0,1.3241,1292306.9697,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}]"
50,1,2,212.0,162.0,6,212.0,212.0,848.0,1.4611,10147002.8732,"[{'instance_type': 'm8a.xlarge', 'availability_zone': 'use1-az2', 'num_instances': 5, 'T3': 5.0}, {'instance_type': 'm8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}]"
50,1,4,212.0,162.0,6,212.0,212.0,848.0,1.4611,10147002.8732,"[{'instance_type': 'm8a.xlarge', 'availability_zone': 'use1-az2', 'num_instances': 5, 'T3': 5.0}, {'instance_type': 'm8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}]"
50,2,2,106.0,56.0,6,106.0,212.0,848.0,1.4611,5073501.4366,"[{'instance_type': 'm8a.xlarge', 'availability_zone': 'use1-az2', 'num_instances': 5, 'T3': 5.0}, {'instance_type': 'm8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}]"
75,3,5,96.0,21.0,2,96.0,288.0,1152.0,2.0013,4594869.2256,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.metal-24xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}]"
100,1,2,212.0,112.0,6,212.0,212.0,848.0,1.4611,10147002.8732,"[{'instance_type': 'm8a.xlarge', 'availability_zone': 'use1-az2', 'num_instances': 5, 'T3': 5.0}, {'instance_type': 'm8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}]"
100,1,4,212.0,112.0,6,212.0,212.0,848.0,1.4611,10147002.8732,"[{'instance_type': 'm8a.xlarge', 'availability_zone': 'use1-az2', 'num_instances': 5, 'T3': 5.0}, {'instance_type': 'm8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}]"
100,2,2,106.0,6.0,6,106.0,212.0,848.0,1.4611,5073501.4366,"[{'instance_type': 'm8a.xlarge', 'availability_zone': 'use1-az2', 'num_instances': 5, 'T3': 5.0}, {'instance_type': 'm8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}]"
