instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
m8a.xlarge,us-east-1b,3,5.0,10,1,2,12.0,2.0,0.0822,574358.6532,0.0068,3,582277.629
m8a.xlarge,us-east-1b,3,5.0,10,1,4,12.0,2.0,0.0822,574358.6532,0.0068,3,582277.629
m8a.xlarge,us-east-1b,5,5.0,10,2,2,10.0,0.0,0.137,478632.211,0.0137,5,349366.5774
m8a.metal-48xl,us-east-1d,1,1.0,17,7,7,27.0,10.0,1.3241,1292306.9697,0.049,1,36147.7389
m8a.xlarge,us-east-1b,13,5.0,50,1,2,52.0,2.0,0.3562,2488887.4972,0.0068,13,134371.7605
m8a.xlarge,us-east-1b,13,5.0,50,1,4,52.0,2.0,0.3562,2488887.4972,0.0068,13,134371.7605
m8a.xlarge,us-east-1b,25,5.0,50,2,2,50.0,0.0,0.685,2393161.055,0.0137,25,69873.3155
m8a.metal-48xl,us-east-1d,2,1.0,75,3,5,128.0,53.0,2.6482,6126492.3008,0.0207,2,18073.8695
m8a.xlarge,us-east-1b,25,5.0,100,1,2,100.0,0.0,0.685,4786322.11,0.0068,25,69873.3155
m8a.xlarge,us-east-1b,25,5.0,100,1,4,100.0,0.0,0.685,4786322.11,0.0068,25,69873.3155
m8a.xlarge,us-east-1b,50,5.0,100,2,2,100.0,0.0,1.37,4786322.11,0.0137,50,34936.6577
m8a.xlarge,us-east-1b,115,5.0,115,4,2,115.0,0.0,3.151,5504270.4265,0.0274,115,15189.8512
m8a.metal-48xl,us-east-1d,3,1.0,287,1,6,384.0,97.0,3.9723,18379476.9024,0.0103,3,12049.2463
m8a.xlarge,us-east-1b,100,5.0,400,1,2,400.0,0.0,2.74,19145288.44,0.0068,100,17468.3289
m8a.xlarge,us-east-1b,100,5.0,400,1,4,400.0,0.0,2.74,19145288.44,0.0068,100,17468.3289
m8a.xlarge,us-east-1b,200,5.0,400,2,2,400.0,0.0,5.48,19145288.44,0.0137,200,8734.1644
i8g.48xlarge,us-east-1d,3,1.0,439,1,9,510.0,71.0,6.8697,15645106.7433,0.0135,3,4465.505
m8a.xlarge,us-east-1b,250,5.0,1000,1,2,1000.0,0.0,6.85,47863221.1,0.0068,250,6987.3315
m8a.xlarge,us-east-1b,250,5.0,1000,1,4,1000.0,0.0,6.85,47863221.1,0.0068,250,6987.3315
m8a.xlarge,us-east-1b,500,5.0,1000,2,2,1000.0,0.0,13.7,47863221.1,0.0137,500,3493.6658
