pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,992859.087804878,706244.7721518988,992859.087804878,609554.108359133,992859.087804878,0.0,1.0,0.0,1.0,0.0
5,1,1,232921.2740305523,226802.18281391147,198571.81736585367,203184.70295837632,222437.59895742833,0.0,1.0,0.0,1.0,0.0
6,1,1,226802.18281391147,226802.18281391147,165476.514498645,203184.70295837632,165441.46289146287,0.0,0.0,0.0,0.0,0.0
10,1,1,135092.82558514932,135092.82558514932,99285.90873170733,121910.82173374612,71974.951071723,0.0,0.0,0.0,0.0,0.0
14,1,1,96195.4085591133,96195.4085591133,70918.506222001,87079.15840020218,68809.87087358686,0.0,0.0,0.0,0.0,0.0
15,1,1,80019.99981075966,84089.43024679727,66190.6058102981,76194.26359326624,28534.520902700704,0.0,1.0,0.0,1.0,0.0
17,1,1,70734.01276021345,74689.87546482224,58403.47571947,67728.23431945877,25963.723205257837,0.0,1.0,0.0,1.0,0.0
20,1,1,67180.41778045353,67180.41778045353,49642.95435365854,60955.41088235294,33992.691084484155,0.0,0.0,0.0,0.0,0.0
25,1,1,48309.72373437883,51612.7076484262,39714.36348097562,46888.777602725924,16297.06430764041,0.0,1.0,0.0,1.0,0.0
30,1,1,44706.199496972935,44706.199496972935,33095.30290514905,40636.940584795324,20617.836016893227,0.0,0.0,0.0,0.0,0.0
35,1,1,34599.01352327448,37232.790769164225,28367.4024888004,33864.117154951644,15871.785326430925,0.0,1.0,0.0,1.0,0.0
40,1,1,33499.45179875913,33499.45179875913,24821.47717682927,30477.70544117647,13469.407658665583,0.0,0.0,0.0,0.0,0.0
45,1,1,26950.3156795696,29119.69570512239,22063.535270099364,26502.352557837385,10010.047028652281,0.0,1.0,0.0,1.0,0.0
50,1,1,26785.08735957753,26785.08735957753,19857.18174243903,24382.164351702784,9665.19240651668,0.0,0.0,0.0,0.0,0.0
