pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1474899.3695652175,904756.8162162163,1474899.3695652175,806909.7418032786,1022794.5376884422,0.0,1.0,0.0,1.0,0.0
5,1,1,316638.9843450479,301585.60525525524,294979.8736231884,268969.9141621129,310065.56783919595,0.0,1.0,0.0,1.0,0.0
6,1,1,268969.9141621129,301585.60525525524,245816.56139291465,268969.9141621129,191729.6802691867,0.0,0.0,0.0,0.0,0.0
10,1,1,161381.94844262293,180951.36313513512,147489.93688405797,161381.94844262293,46488.61320553781,0.0,0.0,0.0,0.0,0.0
14,1,1,115272.82034125127,129250.97366243793,105349.95489500149,115272.82034125127,69509.9713195598,0.0,0.0,0.0,0.0,0.0
15,1,1,106895.62271578188,113094.60196368243,98326.62457326893,100863.71778944672,79098.70433233098,0.0,1.0,0.0,1.0,0.0
17,1,1,94390.9864058542,100528.53508508507,86758.78639486484,89656.63805403766,54027.851426369896,0.0,1.0,0.0,1.0,0.0
20,1,1,80690.97424180328,90475.68156756756,73744.96842391304,80690.97424180328,40286.65970227213,0.0,0.0,0.0,0.0,0.0
25,1,1,64302.66880626224,69596.67813049736,58995.97473623189,62069.98018721506,40590.79824029882,0.0,1.0,0.0,1.0,0.0
30,1,1,53793.98282331511,60317.12105105104,49163.312286634464,53793.98282331511,24339.508653793255,0.0,0.0,0.0,0.0,0.0
35,1,1,45981.33015132324,47618.77977465,42139.98195800059,44828.319020694194,22560.498557428935,0.0,3.0,0.0,1.0,0.0
40,1,1,40345.48712090164,43083.6578905436,36872.48421195652,40345.48712090164,17658.799587091853,0.0,2.0,0.0,0.0,0.0
45,1,1,35785.28113573072,39337.25285852961,32775.54152442297,35083.03227943227,15174.622008263244,0.0,1.0,0.0,1.0,0.0
50,1,1,32276.389695081965,36190.27262918919,29497.987371014493,32276.389695081965,11785.751687116564,0.0,0.0,0.0,0.0,0.0
