pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1060083.9218750002,316707.68377483444,1060083.9218750002,577378.2316715543,1060083.9218750002,0.0,3.0,0.0,1.0,0.0
5,1,1,226791.76681922193,158353.84194654683,212016.78416666668,192459.41072010426,224374.72,0.0,3.0,0.0,1.0,0.0
6,1,1,192459.41072010426,158353.84194654683,176680.65350115742,192459.41072010426,196368.90609536663,0.0,2.0,0.0,0.0,0.0
10,1,1,115475.64639296186,105569.22795122465,106008.39213541668,115475.64639296186,91744.48754272693,0.0,2.0,0.0,0.0,0.0
14,1,1,82482.60458435574,79176.92095849101,75720.28008078232,82482.60458435574,54080.32968620974,0.0,2.0,0.0,0.0,0.0
15,1,1,76513.8889233553,79176.92095849101,70672.26141203704,72172.2790047654,67752.73095754074,0.0,1.0,0.0,1.0,0.0
17,1,1,67560.67177679291,63341.53676442762,62357.87772130911,64153.136906701424,36289.1972622061,0.0,3.0,0.0,1.0,0.0
20,1,1,57737.82321114369,63341.53676442762,53004.196054687505,57737.82321114369,40036.58105672548,0.0,0.0,0.0,0.0,0.0
25,1,1,46020.537478991595,45243.95483463017,42403.35684166667,44413.71016328585,27836.495904368865,0.0,3.0,0.0,1.0,0.0
30,1,1,38491.88213750408,39588.46047924551,35336.13070601852,38491.88213750408,19963.59996472663,0.0,2.0,0.0,0.0,0.0
35,1,1,32906.32510078,35189.74264748823,30288.11203231292,32076.568448825165,18267.22923710796,0.0,1.0,0.0,1.0,0.0
40,1,1,28868.911605571844,31670.768384578998,26502.098027343753,28868.911605571844,11946.884627875506,0.0,0.0,0.0,0.0,0.0
45,1,1,25608.754605320166,26392.30698616367,23557.42047067901,25103.401396426616,12118.751163703762,0.0,3.0,0.0,1.0,0.0
50,1,1,23095.129283284456,24362.129526739176,21201.678422916666,23095.129283284456,10457.509387876535,0.0,2.0,0.0,0.0,0.0
