instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.medium,us-west-2d,1,50.0,1,1,1,1.0,0.0,0.0136,20353.6113,0.0136,1,1496589.0651
t3.medium,us-west-2d,5,50.0,5,1,1,5.0,0.0,0.068,101768.0564,0.0136,5,299317.813
t3.medium,us-west-2d,6,50.0,6,1,1,6.0,0.0,0.0816,122121.6677,0.0136,6,249431.5109
t3.medium,us-west-2d,10,50.0,10,1,1,10.0,0.0,0.136,203536.1129,0.0136,10,149658.9065
t3.medium,us-west-2d,14,50.0,14,1,1,14.0,0.0,0.1904,284950.558,0.0136,14,106899.2189
t3.medium,us-west-2d,15,50.0,15,1,1,15.0,0.0,0.204,305304.1693,0.0136,15,99772.6043
t3.medium,us-west-2d,17,50.0,17,1,1,17.0,0.0,0.2312,346011.3919,0.0136,17,88034.6509
t3.medium,us-west-2d,20,50.0,20,1,1,20.0,0.0,0.272,407072.2257,0.0136,20,74829.4533
t3.medium,us-west-2d,25,50.0,25,1,1,25.0,0.0,0.34,508840.2821,0.0136,25,59863.5626
t3.medium,us-west-2d,30,50.0,30,1,1,30.0,0.0,0.408,610608.3386,0.0136,30,49886.3022
t3.medium,us-west-2d,35,50.0,35,1,1,35.0,0.0,0.476,712376.395,0.0136,35,42759.6876
t3.medium,us-west-2d,40,50.0,40,1,1,40.0,0.0,0.544,814144.4514,0.0136,40,37414.7266
t3.medium,us-west-2d,45,50.0,45,1,1,45.0,0.0,0.612,915912.5079,0.0136,45,33257.5348
t3.medium,us-west-2d,50,50.0,50,1,1,50.0,0.0,0.68,1017680.5643,0.0136,50,29931.7813
