pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1423329.4615384615,887957.6180371355,1423329.4615384615,772101.8705882353,1423329.4615384615,0.0,1.0,0.0,1.0,0.0
5,1,1,303546.71393568144,295985.87253168283,284665.89202797203,257367.29041394335,305158.49653808115,0.0,1.0,0.0,1.0,0.0
6,1,1,257367.29041394335,295985.87253168283,237221.5767288267,257367.29041394335,271720.7969426407,0.0,0.0,0.0,0.0,0.0
10,1,1,154420.37419607842,177591.52350132624,142332.9460839161,154420.37419607842,131498.76739248776,0.0,0.0,0.0,0.0,0.0
14,1,1,110300.26730692279,126851.08820981972,101666.3900385329,110300.26730692279,86510.23924953483,0.0,0.0,0.0,0.0,0.0
15,1,1,102349.2321230982,110994.70219247347,94888.63070707071,96512.73388480392,66175.59506257894,0.0,1.0,0.0,1.0,0.0
17,1,1,90369.74878068497,98661.95751056094,83725.2623950444,85789.09680464778,37892.63496522663,0.0,1.0,0.0,1.0,0.0
20,1,1,77210.18711764706,88795.76175066312,71166.47302447553,77210.18711764706,56764.08119065948,0.0,0.0,0.0,0.0,0.0
25,1,1,61552.28927880114,68304.43211746425,56933.178416783216,59392.4516301195,30600.42741646292,0.0,1.0,0.0,1.0,0.0
30,1,1,51473.45807407408,59197.174506336574,47444.315353535356,51473.45807407408,24497.18985603544,0.0,0.0,0.0,0.0,0.0
35,1,1,44009.82157851082,49330.97875118709,40666.55601541316,42894.54839627208,22951.66454888847,0.0,1.0,0.0,1.0,0.0
40,1,1,38605.09355882353,44397.880878647215,35583.23651223777,38605.09355882353,18055.23989661654,0.0,0.0,0.0,0.0,0.0
45,1,1,34248.87153369257,38606.85293807946,31629.543569023568,33569.64657326069,14708.248445183955,0.0,1.0,0.0,1.0,0.0
50,1,1,30884.0748454902,35518.30470238727,28466.58921118881,30884.0748454902,10525.859524576954,0.0,0.0,0.0,0.0,0.0
