instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.medium,us-west-2d,1,50.0,1,1,1,1.0,0.0,0.0158,20353.6113,0.0158,1,1288203.2459
t3.medium,us-west-2d,5,50.0,5,1,1,5.0,0.0,0.079,101768.0564,0.0158,5,257640.6492
t3.medium,us-west-2d,6,50.0,6,1,1,6.0,0.0,0.0948,122121.6677,0.0158,6,214700.541
t3.medium,us-west-2d,10,50.0,10,1,1,10.0,0.0,0.158,203536.1129,0.0158,10,128820.3246
t3.medium,us-west-2d,14,50.0,14,1,1,14.0,0.0,0.2212,284950.558,0.0158,14,92014.5176
t3.medium,us-west-2d,15,50.0,15,1,1,15.0,0.0,0.237,305304.1693,0.0158,15,85880.2164
t3.medium,us-west-2d,17,50.0,17,1,1,17.0,0.0,0.2686,346011.3919,0.0158,17,75776.6615
t3.medium,us-west-2d,20,50.0,20,1,1,20.0,0.0,0.316,407072.2257,0.0158,20,64410.1623
t3.medium,us-west-2d,25,50.0,25,1,1,25.0,0.0,0.395,508840.2821,0.0158,25,51528.1298
t3.medium,us-west-2d,30,50.0,30,1,1,30.0,0.0,0.474,610608.3386,0.0158,30,42940.1082
t3.medium,us-west-2d,35,50.0,35,1,1,35.0,0.0,0.553,712376.395,0.0158,35,36805.807
t3.medium,us-west-2d,40,50.0,40,1,1,40.0,0.0,0.632,814144.4514,0.0158,40,32205.0811
t3.medium,us-west-2d,45,50.0,45,1,1,45.0,0.0,0.711,915912.5079,0.0158,45,28626.7388
t3.medium,us-west-2d,50,50.0,50,1,1,50.0,0.0,0.79,1017680.5643,0.0158,50,25764.0649
